league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2023,Sheffield United,Rhys Norrington-Davies,WAL,DF,24,1999,1.2,1,0,0,3,1,1,2,1,1,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Ryan One,SCO,MF,17,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Sam Curtis,IRL,DF,17,2005,0.3,0,0,0,0,0,0,1,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Sydie Peck,ENG,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Tom Davies,ENG,MF,25,1998,2.5,2,0,0,7,2,0,4,3,5,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Vinicius Souza,BRA,MF,24,1999,29.6,3,0,0,48,14,2,10,30,73,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Wes Foderingham,ENG,GK,32,1991,29.4,2,0,0,1,12,0,0,0,5,,,1,2023-2024,misc
ENG-Premier League,2023,Sheffield United,William Osula,DEN,FW,19,2003,8.7,4,0,0,15,12,6,2,2,2,,,0,2023-2024,misc
ENG-Premier League,2023,Sheffield United,Yasser Larouci,ALG,MF,22,2001,5.9,1,0,0,5,5,1,6,7,9,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Alejo Véliz,ARG,FW,19,2003,0.6,1,0,0,0,1,3,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Ben Davies,WAL,DF,30,1993,12.1,2,0,0,8,19,0,10,10,16,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Brennan Johnson,WAL,"MF,FW",22,2001,23.2,3,0,0,17,29,12,71,9,15,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Bryan Gil,ESP,MF,22,2001,2.3,0,0,0,2,3,1,12,2,0,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Cristian Romero,ARG,DF,25,1998,31.0,7,1,0,31,24,1,3,43,41,,,1,2023-2024,misc
ENG-Premier League,2023,Tottenham,Dane Scarlett,ENG,FW,19,2004,0.2,0,0,0,1,2,0,0,0,1,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Davinson Sánchez,COL,DF,27,1996,0.9,1,0,0,2,1,0,0,1,0,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Dejan Kulusevski,SWE,"MF,FW",23,2000,30.7,7,0,0,54,29,10,89,17,33,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Destiny Udogie,ITA,DF,20,2002,26.6,7,1,1,51,36,3,22,37,33,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Emerson,BRA,DF,24,1999,12.9,4,0,0,14,38,0,14,18,24,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Eric Dier,ENG,DF,29,1994,2.2,0,0,0,0,1,2,0,1,1,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Giovani Lo Celso,ARG,MF,27,1996,5.6,2,0,0,12,26,1,14,5,13,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Guglielmo Vicario,ITA,GK,26,1996,38.0,2,0,0,0,8,0,0,1,0,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Ivan Perišić,CRO,"FW,MF",34,1989,1.1,2,0,0,2,1,0,13,2,2,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,James Maddison,ENG,MF,26,1996,23.7,5,0,0,21,74,2,134,14,19,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Jamie Donley,NIR,MF,18,2005,0.0,1,0,0,1,1,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Manor Solomon,ISR,MF,24,1999,2.2,1,0,0,2,1,1,5,3,3,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Micky van de Ven,NED,DF,22,2001,26.0,5,0,0,13,17,1,3,17,34,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Mikey Moore,ENG,MF,15,2007,0.0,0,0,0,1,0,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Oliver Skipp,ENG,"MF,DF",22,2000,7.9,3,0,0,8,12,0,1,4,13,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Pape Matar Sarr,SEN,MF,20,2002,23.0,9,0,0,32,17,0,25,30,24,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Pedro Porro,ESP,DF,23,1999,34.3,3,0,0,37,27,1,198,33,65,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Pierre Højbjerg,DEN,MF,27,1995,14.6,4,0,0,20,17,0,14,16,16,,,1,2023-2024,misc
ENG-Premier League,2023,Tottenham,Radu Drăgușin,ROU,DF,21,2002,4.8,1,0,0,6,4,1,1,8,3,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Richarlison,BRA,"FW,MF",26,1997,16.6,3,0,0,20,30,12,15,8,11,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Rodrigo Bentancur,URU,MF,26,1997,11.2,7,0,0,20,17,0,9,16,16,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Son Heung-min,KOR,"FW,MF",31,1992,32.6,1,0,0,12,39,20,36,8,13,,,1,2023-2024,misc
ENG-Premier League,2023,Tottenham,Timo Werner,GER,"MF,FW",27,1996,9.0,1,0,0,3,5,12,28,3,4,,,0,2023-2024,misc
ENG-Premier League,2023,Tottenham,Yves Bissouma,MLI,MF,26,1996,23.0,10,2,1,35,31,0,1,34,51,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Aaron Cresswell,ENG,DF,33,1989,4.8,1,0,0,2,3,1,11,4,2,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Alphonse Areola,FRA,GK,30,1993,30.0,1,0,0,2,3,0,0,1,1,,,1,2023-2024,misc
ENG-Premier League,2023,West Ham,Angelo Ogbonna,ITA,DF,35,1988,7.1,1,0,0,1,3,0,0,3,5,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Ben Johnson,ENG,"MF,DF",23,2000,6.0,1,0,0,2,7,1,31,5,6,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Danny Ings,ENG,"FW,MF",31,1992,4.5,1,0,0,4,6,1,1,4,3,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Divin Mubama,ENG,FW,18,2004,0.9,0,0,0,1,1,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Edson Álvarez,MEX,MF,25,1997,26.4,11,0,0,33,15,1,4,43,40,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Emerson Palmieri,ITA,DF,28,1994,34.9,10,0,0,32,33,1,49,40,67,,,1,2023-2024,misc
ENG-Premier League,2023,West Ham,George Earthy,ENG,MF,18,2004,0.4,0,0,0,1,0,0,0,1,0,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,James Ward-Prowse,ENG,MF,28,1994,33.3,4,0,0,24,20,0,189,38,30,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Jarrod Bowen,ENG,"MF,FW",26,1996,33.5,2,0,0,28,42,20,74,19,29,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Kaelan Casey,ENG,DF,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Kalvin Phillips,ENG,MF,27,1995,3.4,3,1,1,14,5,0,1,3,5,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Konstantinos Mavropanos,GRE,DF,25,1997,16.7,2,0,0,15,10,0,1,24,15,,,2,2023-2024,misc
ENG-Premier League,2023,West Ham,Kurt Zouma,FRA,DF,28,1994,31.5,3,0,0,24,6,0,0,27,17,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Lucas Paquetá,BRA,MF,25,1997,29.1,10,0,0,47,65,5,37,22,46,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Maxwel Cornet,CIV,MF,26,1996,1.2,0,0,0,2,2,3,1,2,2,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Michail Antonio,JAM,FW,33,1990,18.8,6,0,0,25,28,9,25,2,8,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Mohammed Kudus,GHA,MF,22,2000,27.6,6,0,0,39,75,16,95,11,46,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Nayef Aguerd,MAR,DF,27,1996,20.6,3,1,1,10,6,0,5,16,14,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Pablo Fornals,ESP,MF,27,1996,4.7,0,0,0,3,5,1,8,6,6,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Saïd Benrahma,ALG,MF,27,1995,6.9,1,0,0,5,6,1,17,5,4,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Thilo Kehrer,GER,DF,26,1996,0.2,2,0,0,2,0,0,0,0,1,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Tomáš Souček,CZE,MF,28,1995,31.9,7,0,0,41,25,10,6,33,36,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Vladimír Coufal,CZE,DF,30,1992,34.8,7,1,1,32,27,1,107,38,42,,,0,2023-2024,misc
ENG-Premier League,2023,West Ham,Łukasz Fabiański,POL,GK,38,1985,8.0,0,0,0,0,0,0,0,1,0,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Boubacar Traoré,MLI,MF,21,2001,9.1,4,0,0,23,4,1,5,5,22,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Craig Dawson,ENG,DF,33,1990,24.5,7,0,0,20,15,4,1,16,19,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Daniel Bentley,ENG,GK,30,1993,4.3,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Enso Gonzalez,PAR,FW,18,2005,0.0,0,0,0,0,1,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Fábio Silva,POR,FW,21,2002,2.9,2,0,0,8,4,5,0,2,4,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Hugo Bueno,ESP,"MF,DF",20,2002,8.2,1,0,0,7,6,1,29,5,14,,,1,2023-2024,misc
ENG-Premier League,2023,Wolves,Hwang Hee-chan,KOR,"FW,MF",27,1996,23.5,6,0,0,31,32,15,11,9,10,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Jean-Ricner Bellegarde,HAI,"MF,FW",25,1998,10.6,0,1,0,10,24,2,30,8,9,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Jonny Castro,ESP,"DF,MF",29,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,José Sá,POR,GK,30,1993,33.7,1,0,0,0,9,0,0,0,1,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,João Gomes,BRA,MF,22,2001,29.4,11,0,0,66,38,1,25,18,75,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Leon Chiwome,ENG,FW,17,2006,1.9,0,0,0,2,2,2,0,0,1,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Mario Lemina,GAB,MF,29,1993,33.0,12,1,1,43,24,8,15,41,58,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Matheus Cunha,BRA,"FW,MF",24,1999,27.1,9,0,0,31,50,4,24,11,15,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Matheus Nunes,POR,MF,24,1998,2.0,2,1,1,0,6,3,3,5,1,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Matt Doherty,IRL,"MF,DF",31,1992,12.8,2,0,0,13,11,5,13,7,18,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Max Kilman,ENG,DF,26,1997,38.0,7,0,0,38,18,2,6,38,19,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Nathan Fraser,IRL,FW,18,2005,2.1,1,0,0,5,3,0,0,1,2,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Nélson Semedo,POR,"MF,DF",29,1993,34.3,10,1,0,48,30,1,80,35,48,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Pablo Sarabia,ESP,"MF,FW",31,1992,19.4,5,0,0,21,25,10,132,9,14,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Pedro Neto,POR,"MF,FW",23,2000,16.8,4,0,0,15,21,2,114,5,4,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Rayan Aït-Nouri,ALG,"MF,DF",22,2001,25.9,7,0,0,25,53,9,42,16,45,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Santiago Bueno,URU,DF,24,1998,9.1,1,0,0,10,5,0,2,6,7,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Saša Kalajdžić,AUT,FW,26,1997,1.8,0,0,0,6,4,2,1,1,2,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Tawanda Chirewa,ZIM,FW,19,2003,1.6,1,0,0,4,2,1,4,1,3,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Tommy Doyle,ENG,MF,21,2001,13.6,2,0,0,11,4,0,27,13,13,,,0,2023-2024,misc
ENG-Premier League,2023,Wolves,Toti Gomes,POR,DF,24,1999,30.8,7,0,0,38,13,1,13,23,23,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Abde Rebbach,ALG,MF,24,1998,8.0,1,0,0,13,10,3,63,4,5,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Abdel Abqar,MAR,DF,24,1999,25.7,10,0,0,32,23,1,2,25,21,,,1,2023-2024,misc
ESP-La Liga,2023,Alavés,Aleksandar Sedlar,SRB,DF,31,1991,10.5,2,0,0,14,4,1,0,15,8,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Alex Sola,ESP,MF,24,1999,14.0,2,0,0,11,28,10,82,10,15,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Ander Guevara,ESP,MF,26,1997,32.6,7,0,0,49,30,0,10,14,34,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Andoni Gorosabel,ESP,DF,26,1996,31.7,6,0,0,29,41,0,83,25,40,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Antonio Blanco,ESP,MF,23,2000,27.0,5,1,0,35,40,0,14,33,37,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Antonio Sivera,ESP,GK,26,1996,34.0,3,0,0,0,2,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Carlos Benavídez,URU,MF,25,1998,12.6,5,0,0,37,9,1,6,18,35,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Carlos Vicente,ESP,MF,24,1999,12.4,1,0,0,18,25,9,90,5,7,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Eneko Ortiz,ESP,MF,20,2003,0.2,0,0,0,0,0,0,1,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Giuliano Simeone,ARG,MF,20,2002,7.0,1,0,0,11,6,2,14,5,5,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Ianis Hagi,ROU,MF,24,1998,8.9,3,0,0,13,19,1,54,4,12,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Javi López,ESP,DF,21,2002,26.5,3,0,0,26,28,1,102,11,12,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Jesús Owono,EQG,GK,22,2001,4.0,1,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Joaquín Panichelli,ARG,"MF,FW",20,2002,2.5,0,0,0,8,4,1,0,1,3,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Jon Guridi,ESP,MF,28,1995,29.8,2,0,0,22,30,2,21,19,24,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Jon Karrikaburu,ESP,FW,20,2002,0.2,0,0,0,1,0,1,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Kiké,ESP,FW,33,1989,15.8,3,0,0,24,36,7,9,2,5,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Luis Rioja,ESP,MF,29,1993,27.8,4,0,0,23,18,10,175,17,19,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Mamadou Sylla,SEN,FW,29,1994,0.2,0,0,0,1,2,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Miguel,ESP,FW,23,1999,0.7,0,0,0,2,3,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Nahuel Tenaglia,ARG,DF,27,1996,12.7,5,0,0,13,14,2,17,13,15,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Rafa Marín,ESP,DF,21,2002,27.1,6,0,0,28,16,0,2,31,18,,,1,2023-2024,misc
ESP-La Liga,2023,Alavés,Rubén Duarte,ESP,DF,27,1995,20.9,7,0,0,31,31,0,71,20,17,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Samu Omorodion,ESP,FW,19,2004,21.3,6,0,0,30,30,16,2,1,3,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Tomás Mendes,ESP,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Unai Ropero,ESP,FW,21,2001,0.1,0,0,0,1,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Victor Parada,ESP,DF,21,2002,0.0,0,0,0,0,0,0,0,0,1,,,0,2023-2024,misc
ESP-La Liga,2023,Alavés,Xeber,ESP,"MF,FW",26,1997,3.4,1,0,0,9,0,1,14,1,5,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Adri Embarba,ESP,"MF,FW",31,1992,27.5,5,0,0,37,41,15,172,15,38,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Alejandro Pozo Pozo,ESP,"DF,MF",24,1999,10.8,3,0,0,16,6,0,41,7,13,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Aleksandar Radovanović,SRB,DF,29,1993,6.3,2,0,0,7,2,0,0,11,7,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Anthony Lozano,HON,FW,30,1993,8.6,1,0,0,22,20,5,4,3,5,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Arnau Puigmal,ESP,"MF,DF",22,2001,2.8,3,0,0,7,4,0,14,3,1,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Bruno Langa,MOZ,DF,25,1997,9.1,1,1,0,4,12,0,16,5,11,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Chumi,ESP,DF,24,1999,27.0,4,0,0,23,8,0,2,15,23,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,César Montes,MEX,DF,26,1997,19.9,5,0,0,22,11,2,3,10,15,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Diego Mariño,ESP,GK,33,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Dion Lopy,SEN,MF,21,2002,21.3,5,0,0,30,40,0,7,14,36,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Fernando,ESP,GK,33,1990,4.0,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Gonzalo Melero,ESP,"MF,FW",29,1994,12.3,3,0,0,21,17,0,3,4,9,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Houboulang Mendes,GNB,DF,25,1998,4.4,0,0,0,6,10,1,5,2,14,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Ibrahima Koné,MLI,FW,24,1999,3.1,0,0,0,3,4,6,2,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Iddrisu Baba,GHA,MF,27,1996,15.9,5,0,0,29,34,0,4,11,24,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Jonathan Viera,ESP,MF,33,1989,10.1,3,1,1,10,16,4,6,4,9,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Kaiky,BRA,DF,19,2004,5.8,2,0,0,7,0,0,1,3,4,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Largie Ramazani,BEL,"MF,FW",22,2001,17.3,11,2,2,27,24,9,31,35,7,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Lucas Robertone,ARG,MF,26,1997,26.5,11,0,0,38,54,2,65,47,35,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Luis Suárez,COL,"FW,MF",25,1997,10.2,3,0,0,18,17,5,7,0,5,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Luka Romero,ARG,MF,18,2004,4.9,2,0,0,8,11,0,2,1,1,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Luís Maximiano,POR,GK,24,1999,33.0,1,0,0,1,3,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Lázaro,BRA,MF,21,2002,3.2,0,0,0,3,7,2,11,1,1,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Léo Baptistão,BRA,"FW,MF",30,1992,20.4,6,1,0,21,29,13,26,12,16,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Marc Pubill,ESP,DF,20,2003,20.9,2,0,0,21,34,0,67,14,26,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Marciano Tchami,GNB,FW,19,2004,0.5,0,0,0,0,0,0,1,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Marcos Peña,ESP,MF,18,2005,4.9,3,0,0,8,4,0,0,13,14,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Marko Milovanović,SRB,FW,19,2003,3.4,0,0,0,15,6,4,1,0,4,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Paco Sanz,ESP,DF,18,2004,0.3,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Rachad Fettal,MAR,FW,18,2005,0.2,0,0,0,1,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Sergio Akieme,ESP,"DF,MF",25,1997,18.6,2,0,0,18,17,1,56,10,15,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Sergio Arribas,ESP,"MF,FW",21,2001,22.7,1,0,0,14,42,2,59,14,17,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Srđan Babić,SRB,DF,27,1996,1.0,0,0,0,2,0,0,0,0,2,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Álex Centelles,ESP,DF,25,1997,10.9,2,0,0,10,13,1,43,16,7,,,0,2023-2024,misc
ESP-La Liga,2023,Almería,Édgar González,ESP,"DF,MF",26,1997,28.0,7,1,1,29,7,3,2,35,21,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Adu Ares,ESP,MF,21,2001,2.9,2,0,0,5,12,1,11,1,4,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Aingeru Olabarrieta,ESP,FW,17,2005,0.1,0,0,0,0,0,0,2,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Aitor Paredes,ESP,DF,23,2000,30.0,9,1,1,37,11,0,1,31,12,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Ander Herrera,ESP,MF,33,1989,11.4,4,0,0,21,11,0,12,16,33,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Asier Villalibre,ESP,FW,25,1997,5.7,0,0,0,7,11,3,2,0,1,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Beñat Prados,ESP,MF,22,2001,16.1,1,0,0,29,24,0,10,23,28,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Dani García,ESP,MF,33,1990,8.3,4,0,0,11,7,0,0,8,11,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Daniel Vivian,ESP,DF,24,1999,32.0,6,0,0,37,26,1,5,29,29,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Gorka Guruzeta,ESP,FW,26,1996,24.6,2,0,0,44,23,11,12,15,22,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Iker Muniain,ESP,MF,30,1992,6.6,1,0,0,5,11,0,33,0,1,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Imanol,ESP,DF,23,2000,5.8,2,0,0,5,2,0,21,9,6,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Iñaki Williams,GHA,MF,29,1994,31.6,4,0,0,32,45,25,110,13,18,,,1,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Iñigo Lekue,ESP,DF,30,1993,22.2,4,0,0,15,7,0,37,16,21,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,23.2,7,0,0,54,41,0,58,12,32,,,1,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Julen Agirrezabala,ESP,GK,22,2000,2.6,0,0,0,0,0,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Mikel Jauregizar,ESP,MF,19,2003,1.7,0,0,0,4,1,0,6,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Mikel Vesga,ESP,MF,30,1993,17.0,2,0,0,28,6,0,15,31,20,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Nico Williams,ESP,MF,21,2002,25.1,6,1,1,19,37,12,152,4,12,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Oihan Sancet,ESP,MF,23,2000,21.9,5,2,1,30,35,3,29,10,11,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",24,1998,0.1,0,0,0,0,0,0,0,0,1,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Raúl García,ESP,FW,37,1986,4.7,3,0,0,20,10,5,6,2,6,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Unai Gómez,ESP,MF,20,2003,9.7,1,0,0,11,20,0,20,2,9,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Unai Simón,ESP,GK,26,1997,35.4,2,0,0,0,8,0,0,1,1,,,1,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Yeray Álvarez,ESP,DF,28,1995,12.8,1,1,0,15,14,0,1,10,9,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,21.4,5,0,0,29,33,0,43,19,26,,,1,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Álex Berenguer,ESP,MF,28,1995,17.7,4,0,0,30,22,12,139,5,15,,,0,2023-2024,misc
ESP-La Liga,2023,Athletic Club,Óscar de Marcos,ESP,DF,34,1989,25.1,5,0,0,22,12,5,119,12,41,,,0,2023-2024,misc
ESP-La Liga,2023,Atlético Madrid,Abdellah Raihani,MAR,FW,19,2004,0.1,0,0,0,0,1,0,0,0,0,,,0,2023-2024,misc
ESP-La Liga,2023,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,29.4,5,0,0,16,26,14,125,11,20,,,0,2023-2024,misc
ESP-La Liga,2023,Atlético Madrid,Arthur Vermeeren,BEL,MF,18,2005,1.8,2,0,0,7,1,0,0,6,0,,,0,2023-2024,misc
ESP-La Liga,2023,Atlético Madrid,Axel Witsel,BEL,DF,34,1989,30.9,5,0,0,24,28,0,4,16,21,,,0,2023-2024,misc
