league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2022,Wolves,Daniel Podence,POR,"MF,FW",26,1995,19.7,5,0,0,26,23,4,58,7,17,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Dexter Lembikisa,JAM,"DF,MF",18,2003,0.3,0,0,0,0,0,0,1,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Diego Costa,ESP,FW,33,1988,13.8,5,1,0,29,10,16,6,1,1,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Gonçalo Guedes,POR,"FW,MF",25,1996,7.9,1,0,0,11,24,5,27,1,6,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Hugo Bueno,ESP,DF,19,2002,14.6,1,0,0,7,7,1,60,9,16,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Hwang Hee-chan,KOR,"FW,MF",26,1996,12.6,1,0,0,20,19,1,10,3,9,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Joe Hodge,IRL,MF,19,2002,1.9,1,0,0,2,1,0,1,0,2,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Jonny Castro,ESP,DF,28,1994,14.0,3,1,0,13,19,1,18,13,16,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,José Sá,POR,GK,29,1993,36.0,2,0,0,1,8,0,0,0,0,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,João Gomes,BRA,MF,21,2001,7.3,5,0,0,17,15,0,8,3,14,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,João Moutinho,POR,MF,35,1986,19.8,3,0,0,31,15,1,58,18,30,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Leander Dendoncker,BEL,MF,27,1995,2.4,0,0,0,0,0,0,1,9,2,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Mario Lemina,GAB,MF,28,1993,14.4,4,1,1,18,9,1,3,13,25,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Matheus Cunha,BRA,FW,23,1999,10.7,1,0,0,20,21,3,8,8,3,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Matheus Nunes,POR,MF,23,1998,27.4,2,1,0,37,50,2,44,16,42,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Max Kilman,ENG,DF,25,1997,36.7,3,0,0,18,12,0,5,18,21,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Morgan Gibbs-White,ENG,MF,22,2000,2.0,1,0,0,3,4,0,8,1,1,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Nathan Collins,IRL,DF,21,2001,20.2,2,1,0,17,8,1,0,21,14,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Nélson Semedo,POR,DF,28,1993,29.2,11,1,0,47,25,0,60,26,42,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Pablo Sarabia,ESP,"MF,FW",30,1992,8.5,3,0,0,13,8,3,45,1,6,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Pedro Neto,POR,"MF,FW",22,2000,10.7,1,0,0,8,15,2,66,4,5,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Rayan Aït-Nouri,ALG,"DF,MF",21,2001,12.0,4,0,0,15,11,3,21,11,19,,,1,2022-2023,misc
ENG-Premier League,2022,Wolves,Raúl Jiménez,MEX,FW,31,1991,9.4,0,0,0,14,14,9,5,0,4,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Rúben Neves,POR,MF,25,1997,33.5,12,0,0,38,19,1,54,49,40,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Saša Kalajdžić,AUT,FW,25,1997,0.5,0,0,0,0,1,0,0,1,0,,,0,2022-2023,misc
ENG-Premier League,2022,Wolves,Toti Gomes,POR,DF,23,1999,10.9,6,0,0,16,5,1,9,10,9,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Adri Embarba,ESP,"FW,MF",30,1992,16.4,5,1,1,23,30,9,127,8,26,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Alejandro Pozo Pozo,ESP,"DF,MF",23,1999,20.9,2,0,0,15,14,1,70,24,18,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Arnau Puigmal,ESP,MF,21,2001,8.5,4,0,0,10,15,2,18,11,13,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Chumi,ESP,DF,23,1999,16.5,5,0,0,10,3,0,8,15,15,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Curro,ESP,"FW,MF",26,1996,0.5,1,0,0,1,0,0,1,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,César de la Hoz,ESP,MF,30,1992,18.6,6,0,0,21,12,0,3,14,19,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Diego Mariño,ESP,GK,32,1990,0.5,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Dyego Sousa,POR,FW,32,1989,5.9,1,0,0,10,12,4,1,1,6,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,El Bilal Touré,MLI,FW,20,2001,14.0,0,0,0,25,7,13,4,3,3,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Fernando,ESP,GK,32,1990,36.5,3,0,0,0,5,0,0,1,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Fernando Pacheco,ESP,GK,30,1992,1.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Francisco Portillo,ESP,MF,32,1990,8.0,1,0,0,2,3,2,13,7,6,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Gonzalo Melero,ESP,MF,28,1994,20.6,5,0,0,24,30,3,2,7,17,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Houboulang Mendes,GNB,DF,24,1998,9.8,2,0,0,13,4,0,31,6,11,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,José Carlos Lazo,ESP,MF,26,1996,0.2,0,0,0,1,1,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Kaiky,BRA,DF,18,2004,6.5,5,0,0,7,3,0,1,9,5,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Largie Ramazani,BEL,"FW,MF",21,2001,15.6,6,0,0,31,15,12,20,15,9,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Lucas Robertone,ARG,MF,25,1997,31.6,7,0,0,33,88,3,138,44,29,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Luis Suárez,COL,FW,24,1997,16.6,4,1,0,36,23,6,14,5,10,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Lázaro,BRA,"FW,MF",20,2002,8.0,1,0,0,7,12,3,9,3,3,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Léo Baptistão,BRA,"FW,MF",29,1992,19.2,7,0,0,30,23,10,18,18,20,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Marko Milovanović,SRB,FW,18,2003,0.2,1,0,0,2,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Rodrigo Ely,BRA,DF,28,1993,35.1,10,1,1,25,14,2,4,30,21,,,1,2022-2023,misc
ESP-La Liga,2022,Almería,Samu Costa,POR,MF,21,2000,22.1,5,0,0,51,45,4,8,35,34,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Sergio Akieme,ESP,DF,24,1997,25.5,5,0,0,20,18,0,70,13,15,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Srđan Babić,SRB,DF,26,1996,33.3,5,0,0,24,9,2,2,27,19,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Umar Sadiq,NGA,FW,25,1997,2.7,1,0,0,9,2,7,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Álex Centelles,ESP,"DF,MF",24,1997,12.5,0,1,0,7,5,0,46,10,13,,,0,2022-2023,misc
ESP-La Liga,2022,Almería,Íñigo Eguaras,ESP,MF,30,1992,10.7,6,0,0,7,8,0,3,7,8,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Adu Ares,ESP,MF,20,2001,0.9,0,0,0,2,8,0,8,2,2,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Aitor Paredes,ESP,DF,22,2000,9.5,3,0,0,12,2,0,2,13,7,,,1,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Ander Capa,ESP,DF,30,1992,1.2,1,0,0,4,0,0,4,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Ander Herrera,ESP,MF,32,1989,7.7,4,1,0,21,11,0,7,8,11,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Asier Villalibre,ESP,FW,24,1997,1.1,0,0,0,3,1,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Dani García,ESP,MF,32,1990,16.5,6,0,0,33,14,0,5,19,24,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Daniel Vivian,ESP,DF,23,1999,26.4,7,1,0,39,21,2,6,24,33,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Gorka Guruzeta,ESP,FW,25,1996,15.8,2,0,0,27,13,17,4,4,21,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Iker Muniain,ESP,MF,29,1992,18.8,2,0,0,13,62,1,114,5,15,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Iñaki Williams,GHA,"FW,MF",28,1994,31.5,2,0,0,30,31,23,95,7,16,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Iñigo Lekue,ESP,DF,29,1993,14.7,1,0,0,15,6,1,43,14,17,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Iñigo Martínez,ESP,DF,31,1991,14.9,1,0,0,13,10,3,5,16,8,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Jon Morcillo,ESP,MF,23,1998,0.8,0,0,0,1,1,0,6,1,1,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Julen Agirrezabala,ESP,GK,21,2000,7.5,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Mikel Balenziaga,ESP,DF,34,1988,1.3,0,0,0,3,0,0,3,1,4,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Mikel Vesga,ESP,MF,29,1993,28.6,5,0,0,43,21,0,11,35,37,,,1,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Nico Williams,ESP,MF,20,2002,29.5,3,0,0,23,35,14,173,8,15,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Oier Zarraga,ESP,MF,23,1999,9.5,5,0,0,17,12,0,29,9,11,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Oihan Sancet,ESP,MF,22,2000,28.1,6,1,0,41,54,2,17,4,15,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Raúl García,ESP,"MF,FW",36,1986,10.7,4,0,0,14,19,8,13,6,8,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Unai Simón,ESP,GK,25,1997,30.5,2,0,0,0,1,0,1,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Unai Vencedor Paris,ESP,MF,21,2000,2.1,2,0,0,12,2,0,2,1,1,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Yeray Álvarez,ESP,DF,27,1995,25.9,7,1,0,22,22,1,9,47,25,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Yuri Berchiche,ESP,DF,32,1990,26.7,9,1,1,31,33,5,67,36,33,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Álex Berenguer,ESP,MF,27,1995,25.5,2,0,0,48,26,19,164,10,35,,,0,2022-2023,misc
ESP-La Liga,2022,Athletic Club,Óscar de Marcos,ESP,DF,33,1989,31.3,7,0,0,43,16,2,129,28,36,,,1,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",31,1991,31.8,2,0,0,22,41,11,129,23,33,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Antonio Gomis,ESP,GK,19,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Axel Witsel,BEL,"DF,MF",33,1989,25.1,2,1,0,20,15,0,2,24,24,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Carlos Martín,ESP,"FW,MF",20,2002,0.3,1,0,0,2,0,1,2,1,2,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Felipe,BRA,DF,33,1989,2.2,0,0,0,4,3,0,0,0,2,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29,1993,11.2,5,0,0,17,19,2,0,27,22,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Ivo Grbić,CRO,GK,26,1996,10.2,3,0,0,1,1,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Jan Oblak,SVN,GK,29,1993,27.7,1,0,0,0,3,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,José María Giménez,URU,DF,27,1995,26.9,9,0,0,19,8,0,0,23,25,,,1,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,João Félix,POR,"FW,MF",22,1999,7.2,5,0,0,16,23,3,8,4,7,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Koke,ESP,MF,30,1992,28.3,4,0,0,20,27,1,23,19,38,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Marcos Llorente,ESP,MF,27,1995,18.9,5,0,0,30,13,3,44,17,16,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Mario Hermoso,ESP,DF,27,1995,23.4,7,2,2,27,13,2,16,19,15,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Matheus Cunha,BRA,"MF,FW",23,1999,4.2,2,0,0,7,6,1,3,2,1,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Matt Doherty,IRL,"DF,MF",30,1992,0.2,0,0,0,1,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Memphis,NED,FW,28,1994,3.0,1,0,0,2,6,0,5,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Nahuel Molina,ARG,DF,24,1998,31.9,7,1,0,22,16,3,120,17,44,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Pablo Barrios,ESP,MF,19,2003,8.0,4,0,0,7,12,0,7,8,11,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Reinildo Mandava,MOZ,DF,28,1994,20.6,4,0,0,32,30,0,16,28,43,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Rodrigo De Paul,ARG,MF,28,1994,21.4,5,0,0,33,49,0,47,7,21,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Saúl Ñíguez,ESP,"MF,DF",27,1994,12.2,8,0,0,34,5,2,15,13,27,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Sergio Reguilón,ESP,DF,25,1996,3.4,3,1,1,4,6,1,9,2,5,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Stefan Savić,MNE,DF,31,1991,21.6,4,2,0,31,8,1,1,33,27,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Thomas Lemar,FRA,MF,26,1995,13.9,1,0,0,7,17,2,44,7,18,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Yannick Carrasco,BEL,"DF,MF",28,1993,25.7,2,0,0,24,21,6,106,12,15,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Álvaro Morata,ESP,FW,29,1992,21.1,4,0,0,39,56,26,5,0,11,,,0,2022-2023,misc
ESP-La Liga,2022,Atlético Madrid,Ángel Correa,ARG,"FW,MF",27,1995,16.2,3,1,0,19,20,14,23,9,7,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Aleix Garrido,ESP,MF,18,2004,0.1,0,0,0,0,0,0,1,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Alejandro Balde,ESP,DF,18,2003,27.5,4,0,0,26,29,5,67,12,32,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Andreas Christensen,DEN,DF,26,1996,19.6,2,0,0,18,7,0,1,20,15,,,1,2022-2023,misc
ESP-La Liga,2022,Barcelona,Ansu Fati,ESP,FW,19,2002,15.5,3,0,0,18,13,10,10,5,9,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Chadi Riad,MAR,DF,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Eric García,ESP,"DF,MF",21,2001,15.7,3,0,0,18,8,0,0,17,17,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Ferrán Torres,ESP,FW,22,2000,15.5,5,1,0,17,25,8,60,2,7,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Franck Kessié,CIV,MF,25,1996,11.0,4,0,0,17,16,3,5,12,10,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Frenkie de Jong,NED,MF,25,1997,28.2,3,0,0,33,34,1,36,34,26,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Gavi,ESP,"MF,FW",17,2004,28.1,10,0,0,74,72,9,39,19,33,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Gerard Piqué,ESP,DF,35,1987,4.3,2,1,0,7,2,0,0,2,4,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Héctor Bellerín,ESP,DF,27,1995,1.6,0,0,0,2,0,0,3,3,0,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Iñaki Peña,ESP,GK,23,1999,0.8,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Jordi Alba,ESP,DF,33,1989,15.8,6,1,1,11,4,10,90,12,17,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Jules Koundé,FRA,DF,23,1998,27.0,2,0,0,22,12,2,35,20,25,,,1,2022-2023,misc
ESP-La Liga,2022,Barcelona,Lamine Yamal,ESP,"FW,MF",15,2007,0.1,0,0,0,0,0,0,1,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Marc-André ter Stegen,GER,GK,30,1992,37.2,0,0,0,0,2,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Marcos Alonso,ESP,DF,31,1990,13.0,3,0,0,10,8,0,23,9,10,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Memphis,NED,FW,28,1994,1.3,0,0,0,2,2,1,4,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Ousmane Dembélé,FRA,FW,25,1997,15.7,4,0,0,16,19,5,105,0,12,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Pablo Torre,ESP,FW,19,2003,1.6,0,0,0,4,3,0,8,2,1,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Pedri,ESP,MF,19,2002,22.0,2,0,0,8,43,4,27,13,21,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Pierre-Emerick Aubameyang,GAB,"FW,MF",33,1989,0.1,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Raphinha,BRA,FW,25,1996,23.0,9,0,0,22,37,15,173,15,19,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Robert Lewandowski,POL,FW,33,1988,31.6,4,1,1,39,46,22,20,2,11,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Ronald Araújo,URU,DF,23,1999,20.0,5,1,0,16,17,1,5,11,18,,,1,2022-2023,misc
ESP-La Liga,2022,Barcelona,Sergi Roberto,ESP,"DF,MF",30,1992,14.5,3,0,0,19,12,2,25,11,15,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Sergio Busquets,ESP,MF,34,1988,26.0,8,1,1,32,40,0,7,29,27,,,0,2022-2023,misc
ESP-La Liga,2022,Barcelona,Ángel Alarcón,ESP,FW,18,2004,0.3,0,0,0,2,1,0,1,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Agustín Marchesín,ARG,GK,34,1988,19.0,2,0,0,0,4,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Augusto Solari,ARG,MF,30,1992,2.9,0,0,0,9,4,0,3,5,6,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Carles Pérez,ESP,"MF,FW",24,1998,23.8,5,0,0,35,37,9,38,6,23,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Carlos Dominguez,ESP,DF,21,2001,1.2,0,0,0,0,0,0,0,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Fernando Medrano,ESP,DF,22,2000,0.1,0,0,0,1,0,0,0,1,1,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Fran Beltrán,ESP,MF,23,1999,31.7,4,0,0,26,16,2,51,53,22,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Franco Cervi,ARG,MF,28,1994,21.0,2,1,0,27,42,2,115,37,47,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Gabriel Veiga,ESP,MF,20,2002,25.5,6,1,0,42,41,4,27,21,21,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Gonçalo Paciência,POR,FW,27,1994,7.4,2,1,0,19,17,0,6,0,6,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Haris Seferović,SUI,FW,30,1992,9.9,3,0,0,4,7,14,21,1,2,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Hugo Mallo,ESP,DF,31,1991,24.0,6,1,1,44,23,6,66,24,29,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Hugo Sotelo,ESP,MF,18,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Iago Aspas,ESP,FW,34,1987,31.9,6,0,0,16,59,12,47,7,5,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Iván Villar,ESP,GK,25,1997,19.0,0,0,0,0,2,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Javi Galán,ESP,DF,27,1994,35.1,6,0,0,50,73,8,162,37,73,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Joseph Aidoo,GHA,DF,26,1995,34.7,6,1,1,18,18,1,3,28,35,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Jørgen Strand Larsen,NOR,FW,22,2000,18.9,4,0,0,34,43,12,6,3,7,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Kevin Vázquez,ESP,"DF,MF",29,1993,4.9,2,0,0,8,5,1,7,1,9,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Luca de la Torre,USA,MF,24,1998,16.5,6,0,0,33,12,4,21,10,18,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Miguel Rodríguez,ESP,"FW,MF",19,2003,2.8,0,0,0,6,8,1,13,1,5,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Pablo Durán,ESP,FW,21,2001,0.4,0,0,0,1,0,1,1,1,0,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Renato Tapia,PER,"MF,DF",27,1995,16.1,8,1,1,29,16,0,11,20,29,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Unai Núñez,ESP,DF,25,1997,35.0,8,0,0,25,31,1,3,69,32,,,1,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Williot Swedberg,SWE,"FW,MF",18,2004,0.6,1,0,0,1,1,0,0,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Óscar Mingueza,ESP,DF,23,1999,14.3,2,0,0,19,8,1,29,11,21,,,0,2022-2023,misc
ESP-La Liga,2022,Celta Vigo,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,19.7,6,0,0,22,26,2,83,24,24,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Alberto Perea,ESP,MF,31,1990,0.5,0,0,0,0,2,0,1,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Alfonso Espino,URU,DF,30,1992,34.7,7,0,0,49,36,3,110,43,54,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Anthony Lozano,HON,FW,29,1993,16.0,6,0,0,43,35,8,7,3,4,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Antonio Blanco,ESP,MF,22,2000,1.8,0,0,0,2,1,0,0,1,4,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Awer Mabil,AUS,MF,26,1995,1.8,0,0,0,0,3,0,9,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Brian Ocampo,URU,MF,23,1999,12.4,2,0,0,32,27,1,34,3,16,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Cala,ESP,DF,32,1989,1.5,0,0,0,1,5,0,0,1,1,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Carlos García,ESP,DF,22,2000,0.3,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Chris Ramos,ESP,FW,25,1997,7.9,2,0,0,21,12,0,6,1,9,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,David Gil,ESP,GK,28,1994,4.0,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Fali,ESP,"DF,MF",28,1993,19.0,6,0,0,16,18,1,2,13,20,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Fede San Emeterio,ESP,MF,25,1997,20.5,14,0,0,56,22,0,3,17,22,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Gonzalo Escalante,ARG,MF,29,1993,12.5,4,0,0,14,17,0,4,17,24,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Isaac Carcelen,ESP,DF,29,1993,24.4,4,3,0,16,26,2,73,20,51,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Iván Alejo,ESP,MF,27,1995,14.6,13,1,1,39,44,2,108,4,22,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Jeremías Ledesma,ARG,GK,29,1993,34.0,2,0,0,1,7,0,0,2,2,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Jorge Meré,ESP,DF,25,1997,6.7,0,0,0,1,3,0,0,5,7,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Joseba Zaldúa,ESP,DF,30,1992,7.1,4,0,0,11,4,2,12,11,6,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,José Antonio,ESP,MF,18,2004,0.5,0,0,0,0,4,0,1,0,1,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,José Mari,ESP,MF,34,1987,4.4,4,0,0,6,7,0,1,5,6,,,0,2022-2023,misc
ESP-La Liga,2022,Cádiz,Lucas Pérez,ESP,FW,33,1988,7.0,3,0,0,6,4,7,41,1,2,,,0,2022-2023,misc
