league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ESP-La Liga,2019,Atlético Madrid,Germán Valera,ESP,"FW,MF",17,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Héctor Herrera,MEX,MF,29,1990,12.5,1,0,0,18,13,2,30,19,21,,,1,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Ivan Šaponjić,SRB,FW,21,1997,0.1,0,0,0,1,0,1,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Jan Oblak,SVN,GK,26,1993,37.7,0,0,0,0,7,0,0,1,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,José María Giménez,URU,DF,24,1995,19.5,2,0,0,14,15,2,0,21,15,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,João Félix,POR,"FW,MF",19,1999,19.4,6,0,0,33,39,6,18,11,3,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Kieran Trippier,ENG,DF,28,1990,22.0,2,0,0,20,13,2,130,22,34,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Koke,ESP,MF,27,1992,30.0,5,0,0,23,33,1,87,31,42,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Manu Sánchez,ESP,DF,18,2000,3.6,1,0,0,8,3,2,7,7,6,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Marcos Llorente,ESP,"MF,FW",24,1995,15.2,4,0,0,24,13,4,8,14,15,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Mario Hermoso,ESP,DF,24,1995,13.5,3,1,0,18,9,2,2,13,8,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Renan Lodi,BRA,DF,21,1998,26.6,6,1,1,42,44,11,89,45,46,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Rodrigo Riquelme,ESP,MF,19,2000,0.1,0,0,0,0,1,0,1,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Santiago Arias,COL,DF,27,1992,12.0,1,0,0,8,16,1,24,24,24,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Saúl Ñíguez,ESP,MF,24,1994,34.1,10,0,0,63,26,6,30,57,62,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Sergio Camello,ESP,FW,18,2001,0.3,0,0,0,0,1,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Stefan Savić,MNE,DF,28,1991,22.0,6,0,0,15,10,0,0,24,18,,,1,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Thomas Lemar,FRA,"MF,FW",23,1995,10.3,2,0,0,7,11,0,31,6,10,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Thomas Partey,GHA,MF,26,1993,28.3,13,0,0,48,32,0,26,52,41,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Toni Moya,ESP,MF,21,1998,0.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Vitolo,ESP,"FW,MF",29,1989,13.6,3,0,0,26,43,8,7,10,13,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Yannick Carrasco,BEL,MF,25,1993,7.0,2,0,0,8,13,2,24,5,7,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Álvaro Morata,ESP,FW,26,1992,23.3,6,1,1,54,59,37,11,4,8,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Ángel Correa,ARG,"MF,FW",24,1995,22.9,5,0,0,26,41,9,35,14,9,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Óscar Clemente,ESP,MF,20,1999,0.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Atlético Madrid,Šime Vrsaljko,CRO,DF,27,1992,4.0,3,0,0,7,3,0,14,8,5,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Ansu Fati,ESP,"FW,MF",16,2002,11.4,2,1,0,19,19,4,20,5,9,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Antoine Griezmann,FRA,FW,28,1991,28.3,2,0,0,10,21,16,23,11,18,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Arthur Melo,BRA,MF,22,1996,13.1,1,0,0,11,44,1,14,2,11,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Arturo Vidal,CHI,"MF,FW",32,1987,18.6,4,0,0,44,23,7,12,16,40,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Carles Aleñá,ESP,MF,21,1998,1.9,0,0,0,3,2,0,4,0,1,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Carles Pérez,ESP,FW,21,1998,5.3,0,0,0,4,4,2,16,1,4,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Clément Lenglet,FRA,DF,24,1995,26.9,11,2,2,32,25,2,0,35,31,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Frenkie de Jong,NED,MF,22,1997,23.5,3,1,1,23,31,1,4,23,20,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Gerard Piqué,ESP,DF,32,1987,34.4,15,0,0,32,19,0,0,38,23,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Ivan Rakitić,CRO,MF,31,1988,17.7,5,0,0,20,38,1,32,15,15,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Jean-Clair Todibo,FRA,DF,19,1999,0.9,0,0,0,1,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Jordi Alba,ESP,DF,30,1989,24.3,7,0,0,18,18,5,65,38,13,,,1,2019-2020,misc
ESP-La Liga,2019,Barcelona,Junior Firpo,DOM,DF,22,1996,11.3,5,0,0,35,16,2,8,14,15,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Lionel Messi,ARG,FW,32,1987,32.0,4,0,0,20,70,13,113,6,9,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Luis Suárez,URU,FW,32,1987,22.2,4,0,0,15,25,17,9,1,0,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Marc-André ter Stegen,GER,GK,27,1992,36.0,1,0,0,0,2,0,0,2,2,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Martin Braithwaite,DEN,"FW,MF",28,1991,4.5,1,0,0,8,7,1,4,1,2,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Moussa Wagué,SEN,DF,20,1998,1.0,0,0,0,1,0,0,6,1,1,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Neto,BRA,GK,30,1989,2.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Nélson Semedo,POR,DF,25,1993,23.3,2,0,0,21,30,3,21,24,31,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Ousmane Dembélé,FRA,"FW,MF",22,1997,4.0,1,1,0,1,5,4,20,0,2,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Rafinha,BRA,FW,26,1993,2.1,0,0,0,3,12,0,12,1,2,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Riqui Puig,ESP,MF,19,1999,5.7,1,0,0,9,11,0,1,5,7,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Ronald Araújo,URU,DF,20,1999,2.6,0,1,0,2,1,0,0,1,2,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Samuel Umtiti,FRA,DF,25,1993,10.5,6,0,0,20,16,1,0,25,6,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Sergi Roberto,ESP,"DF,MF",27,1992,26.0,8,0,0,18,39,2,29,34,23,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Sergio Busquets,ESP,MF,31,1988,27.6,9,0,0,46,51,0,1,46,46,,,0,2019-2020,misc
ESP-La Liga,2019,Barcelona,Álex Collado,ESP,MF,20,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Brais Méndez,ESP,"MF,FW",22,1997,16.4,4,0,0,28,36,5,42,13,14,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,David Costas,ESP,DF,24,1995,3.8,1,0,0,5,2,0,0,6,3,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,David Juncà,ESP,DF,25,1993,2.9,1,0,0,5,7,1,14,1,4,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Denis Suárez,ESP,"MF,FW",25,1994,18.1,2,0,0,21,32,0,95,15,15,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Filip Bradarić,CRO,MF,27,1992,7.8,2,1,0,13,5,0,4,17,10,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Fran Beltrán,ESP,MF,20,1999,20.3,2,1,0,12,11,1,19,15,18,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Fyodor Smolov,RUS,FW,29,1990,8.3,4,0,0,14,7,8,6,6,1,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Gabriel Fernández,URU,FW,25,1994,6.2,5,1,1,17,8,7,2,2,1,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Hugo Mallo,ESP,"DF,MF",28,1991,21.8,7,0,0,31,27,3,85,25,41,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Iago Aspas,ESP,FW,31,1987,36.2,9,0,0,25,66,20,29,22,19,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Iker Losada,ESP,MF,17,2001,0.1,0,0,0,0,0,0,3,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Iván Villar,ESP,GK,22,1997,3.1,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Jacobo,ESP,MF,22,1997,0.9,1,0,0,2,1,0,1,1,3,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Jeison Murillo,COL,DF,27,1992,17.0,5,0,0,20,19,3,2,16,19,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Jorge Sáenz,ESP,DF,22,1996,4.1,3,1,0,7,2,0,0,10,1,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Joseph Aidoo,GHA,DF,23,1995,27.8,4,0,0,17,16,0,1,46,30,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Juan Hernández,ESP,FW,24,1994,1.0,0,0,0,0,0,0,3,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Kevin Vázquez,ESP,"DF,MF",26,1993,14.7,6,0,0,22,29,1,21,27,16,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Lucas Olaza,URU,"DF,MF",25,1994,34.9,5,0,0,26,24,1,205,34,39,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Nolito,ESP,MF,32,1986,3.6,3,1,1,10,2,1,10,1,5,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Néstor Araujo,MEX,DF,27,1991,32.1,10,0,0,27,10,0,0,52,29,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Okay Yokuşlu,TUR,MF,25,1994,21.9,6,0,0,46,17,0,4,28,27,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Pape Cheikh Diop,SEN,MF,21,1997,6.7,5,1,1,24,17,0,0,5,6,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Pione Sisto,DEN,"MF,FW",24,1995,9.9,2,0,0,9,26,5,38,5,8,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Rafinha,BRA,MF,26,1993,23.5,5,0,0,35,97,2,27,33,36,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Rubén Blanco,ESP,GK,24,1995,32.9,4,0,0,1,4,0,0,0,1,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Santi Mina,ESP,"FW,MF",23,1995,21.6,4,0,0,45,40,11,30,9,8,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Sergio Bermejo,ESP,"FW,MF",21,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Sergio Álvarez,ESP,GK,32,1986,2.0,3,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Celta Vigo,Stanislav Lobotka,SVK,MF,24,1994,15.4,1,0,0,11,22,1,4,8,12,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Anaitz Arbilla,ESP,DF,32,1987,22.3,5,0,0,22,12,0,29,31,20,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Charles,BRA,FW,35,1984,14.5,8,0,0,41,21,7,2,7,5,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Edu Expósito,ESP,MF,22,1996,25.7,3,0,0,29,19,0,19,38,34,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Esteban Burgos,ARG,DF,27,1992,12.4,3,0,0,8,4,0,1,19,9,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Fabián Orellana,CHI,"MF,FW",33,1986,26.6,9,1,0,21,54,9,130,20,19,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Gonzalo Escalante,ARG,MF,26,1993,18.6,9,1,1,31,30,2,16,31,23,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Iván Ramis,ESP,DF,34,1984,5.1,1,0,0,4,5,0,1,4,2,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,José Ángel,ESP,DF,29,1989,26.2,4,0,0,21,13,0,144,34,28,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Kiké,ESP,FW,29,1989,19.6,2,0,0,48,29,14,19,1,7,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Marko Dmitrović,SRB,GK,27,1992,35.0,3,0,0,1,1,0,0,4,2,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Miguel Atienza,ESP,MF,20,1999,0.3,0,0,0,2,1,0,0,2,1,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Miguel Marí,ESP,MF,22,1997,0.1,0,0,0,0,1,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Pablo de Blasis,ARG,"DF,MF",31,1988,17.8,1,0,0,17,13,1,86,24,32,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Papakouli Diop,SEN,MF,33,1986,25.0,7,0,0,53,34,1,9,36,25,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Paulo Oliveira,POR,DF,27,1992,23.2,7,1,1,20,15,0,3,46,21,,,1,2019-2020,misc
ESP-La Liga,2019,Eibar,Pedro Bigas,ESP,DF,28,1990,19.7,2,0,0,9,19,2,10,39,10,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Pedro León,ESP,MF,32,1986,21.1,4,0,0,21,18,10,190,17,19,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Quique,ESP,FW,29,1990,5.4,0,0,0,10,13,3,3,0,1,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Rafa Soares,POR,"DF,MF",24,1995,4.8,1,0,0,5,2,0,28,2,5,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Rober Correa,ESP,DF,26,1992,10.3,3,0,0,15,10,0,32,17,6,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Sebastián Cristóforo,URU,MF,25,1993,9.7,1,0,0,21,24,2,18,8,18,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Sergi Enrich,ESP,FW,29,1990,20.7,6,0,0,60,23,17,8,10,8,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Sergio Álvarez,ESP,"MF,DF",27,1992,12.7,6,0,0,24,7,0,2,16,22,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Takashi Inui,JPN,MF,31,1988,21.8,2,0,0,31,26,4,48,18,10,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Yoel,ESP,GK,30,1988,3.0,1,0,0,1,0,0,0,1,0,,,0,2019-2020,misc
ESP-La Liga,2019,Eibar,Álvaro Tejero,ESP,DF,23,1996,16.1,4,0,0,23,18,1,73,29,20,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Adri Embarba,ESP,"MF,FW",27,1992,15.2,4,0,0,24,27,1,110,16,22,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Adrià Pedrosa,ESP,"MF,DF",21,1998,12.1,3,0,0,10,18,2,30,13,13,,,1,2019-2020,misc
ESP-La Liga,2019,Espanyol,Ander Iturraspe,ESP,MF,30,1989,2.7,1,0,0,4,1,0,0,1,0,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Bernardo Espinosa,COL,DF,30,1989,25.1,5,1,0,33,18,3,1,24,17,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,David López,ESP,"MF,DF",29,1989,27.3,5,1,1,33,25,1,12,34,23,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Diego López,ESP,GK,37,1981,35.9,5,1,1,1,5,0,0,2,2,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Dídac Vilà,ESP,"DF,MF",30,1989,27.7,9,0,0,40,28,2,61,38,44,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Esteban Granero,ESP,MF,32,1987,5.3,5,0,0,15,6,0,24,3,6,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Facundo Ferreyra,ARG,FW,28,1991,6.4,2,0,0,25,8,5,4,2,3,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Fernando Calero,ESP,DF,23,1995,11.6,4,1,0,7,6,0,0,8,9,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Javi López,ESP,DF,33,1986,15.4,5,1,1,28,23,0,35,22,32,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Jonathan Calleri,ARG,FW,25,1993,20.1,6,1,1,47,51,7,22,7,8,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Kévin Soni,CMR,MF,21,1998,0.0,0,0,0,2,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Leandro Cabrera,URU,DF,28,1991,17.0,2,0,0,10,7,1,8,25,13,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Lluis López,ESP,DF,22,1997,3.3,1,0,0,2,1,0,2,1,2,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Marc Roca,ESP,MF,22,1996,33.4,8,0,0,78,23,0,57,31,54,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Matías Vargas,ARG,"MF,FW",22,1997,11.4,1,0,0,9,21,2,40,3,6,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Naldo,BRA,DF,30,1988,14.8,8,1,1,20,4,2,2,22,13,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Nico Ribaudo,ESP,MF,18,2001,2.0,1,0,0,5,7,0,4,1,1,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Oier Olazábal,ESP,GK,29,1989,2.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Pablo Piatti,ARG,"FW,MF",30,1989,0.6,0,0,0,0,2,1,5,0,2,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Pipa,ESP,"DF,MF",21,1998,5.3,3,0,0,6,5,0,23,6,8,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Pol Lozano,ESP,MF,19,1999,1.9,0,1,0,7,0,0,1,1,3,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Raúl de Tomás,ESP,FW,24,1994,11.9,5,0,0,23,24,7,10,10,7,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Sergi Darder,ESP,MF,25,1993,29.5,4,0,0,34,26,2,58,21,23,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Sébastien Corchia,FRA,DF,28,1990,3.0,1,0,0,4,5,0,25,5,1,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Victor Gomez,ESP,"MF,DF",19,2000,14.1,2,0,0,20,22,0,61,19,6,,,1,2019-2020,misc
ESP-La Liga,2019,Espanyol,Víctor Campuzano,ESP,FW,22,1997,9.7,2,0,0,24,17,14,8,2,9,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Víctor Sánchez,ESP,"MF,DF",31,1987,18.8,11,1,1,48,31,0,71,28,37,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Wu Lei,CHN,"FW,MF",27,1991,19.1,3,0,0,17,18,14,27,13,7,,,0,2019-2020,misc
ESP-La Liga,2019,Espanyol,Óscar Melendo,ESP,MF,21,1997,12.4,0,0,0,7,40,0,12,2,5,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Allan Nyom,CMR,"DF,MF",31,1988,26.9,13,2,0,62,23,3,98,16,25,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Amath,SEN,"FW,MF",23,1996,0.7,0,0,0,3,4,0,0,0,1,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Bruno González,ESP,DF,29,1990,2.0,1,0,0,5,2,1,0,0,2,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Chema,ESP,DF,27,1992,3.4,4,0,0,7,1,1,1,5,3,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Damián Suárez,URU,DF,31,1988,28.8,15,0,0,55,48,0,151,27,33,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,David Soria,ESP,GK,26,1993,38.0,2,0,0,2,0,0,0,3,1,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,David Timor,ESP,"MF,DF",29,1989,10.5,4,0,0,20,14,0,19,20,9,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Deyverson,BRA,FW,28,1991,2.3,2,0,0,7,0,1,3,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Djené,TOG,DF,27,1991,34.0,5,0,0,42,25,1,11,35,30,,,1,2019-2020,misc
ESP-La Liga,2019,Getafe,Enric Gallego,ESP,FW,32,1986,1.8,0,0,0,4,2,0,1,2,2,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Erick Cabaco,URU,DF,24,1995,3.0,0,0,0,7,1,0,3,3,2,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Fayçal Fajr,MAR,MF,30,1988,4.5,2,0,0,3,5,0,32,3,0,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Florent Poulolo,MTQ,DF,22,1997,0.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Francisco Portillo,ESP,MF,29,1990,4.2,3,0,0,10,3,1,8,2,7,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Hugo Duro,ESP,FW,19,1999,4.2,3,0,0,11,16,1,4,1,5,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Jaime Mata,ESP,FW,30,1988,30.5,14,0,0,85,53,38,61,8,13,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Jason,ESP,MF,25,1994,13.1,5,0,0,24,31,2,88,18,22,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Jorge Molina,ESP,FW,37,1982,21.0,6,1,0,34,47,16,16,5,3,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Kenedy,BRA,MF,23,1996,6.5,2,0,0,15,9,1,33,10,5,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Leandro Cabrera,URU,DF,28,1991,17.0,3,0,0,16,9,1,7,21,8,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Marc Cucurella,ESP,MF,21,1998,36.0,9,0,0,78,62,6,130,33,56,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Markel Bergara,ESP,MF,33,1986,0.8,2,0,0,3,0,0,2,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Mathías Olivera,URU,DF,21,1997,20.8,7,1,1,32,17,3,49,26,40,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Mauro Arambarri,URU,MF,23,1995,34.1,11,1,1,79,63,0,45,41,35,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Nemanja Maksimović,SRB,MF,24,1995,32.2,5,0,0,22,11,1,9,53,30,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Oghenekaro Etebo,NGA,MF,23,1995,6.4,4,0,0,8,7,0,14,12,4,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Raúl García,ESP,DF,30,1989,2.7,0,0,0,4,4,0,30,4,3,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Vitorino Antunes,POR,DF,32,1987,0.1,0,0,0,0,0,0,1,0,0,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Xabier Etxeita,ESP,DF,31,1987,16.1,7,0,0,16,12,0,1,16,12,,,0,2019-2020,misc
ESP-La Liga,2019,Getafe,Ángel Rodríguez,ESP,FW,32,1987,15.6,6,0,0,52,26,29,25,3,9,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Aarón Escandell,ESP,GK,23,1995,3.0,0,0,0,0,0,0,0,0,1,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Adrián Ramos,COL,"MF,FW",33,1986,2.5,0,0,0,5,6,3,3,1,2,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Antonio Cortés,ESP,"MF,FW",19,2000,2.0,2,0,0,6,3,0,4,2,1,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Antonio Puertas,ESP,MF,27,1992,28.5,7,0,0,39,37,5,51,12,24,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Carlos Fernández,ESP,"MF,FW",23,1996,24.5,8,0,0,60,45,8,13,11,15,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Carlos Neva,ESP,DF,23,1996,24.5,2,0,0,13,38,0,77,32,10,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Darwin Machís,VEN,"MF,FW",26,1993,23.7,5,0,0,43,43,12,141,26,13,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Dimitri Foulquier,FRA,"DF,MF",26,1993,12.4,4,0,0,20,17,0,19,15,12,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Domingos Duarte,POR,DF,24,1995,34.3,7,0,0,39,22,4,1,31,20,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Fede Vico,ESP,"MF,FW",25,1994,9.7,1,0,0,8,16,1,34,5,2,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Germán Sánchez,ESP,DF,32,1986,25.5,12,1,1,29,22,0,0,32,11,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Gil Bastião Dias,POR,MF,22,1996,4.0,1,0,0,8,1,0,4,3,15,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,Jesús Vallejo,ESP,DF,22,1997,7.0,1,0,0,6,1,1,1,5,5,,,0,2019-2020,misc
ESP-La Liga,2019,Granada,José Martínez,ESP,DF,26,1993,13.2,0,0,0,4,7,0,1,20,15,,,0,2019-2020,misc
