league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
ESP-La Liga,2020,Celta Vigo,José Fontán,ESP,DF,20,2000,7.2,0,5,3,60.0,0.69,0.41,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Kevin Vázquez,ESP,DF,27,1993,6.2,0,1,0,0.0,0.16,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Lauti,URU,FW,19,2001,0.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Lucas Olaza,URU,DF,26,1994,17.9,0,12,2,16.7,0.67,0.11,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Miguel Baeza,ESP,MF,20,2000,6.0,1,12,4,33.3,1.99,0.66,0.08,0.25,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Miguel Rodríguez,ESP,MF,17,2003,0.3,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Nolito,ESP,"MF,FW",33,1986,28.9,7,55,24,43.6,1.91,0.83,0.13,0.29,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Néstor Araujo,MEX,DF,28,1991,27.0,0,6,1,16.7,0.22,0.04,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Okay Yokuşlu,TUR,MF,26,1994,5.1,0,4,0,0.0,0.78,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Renato Tapia,PER,MF,25,1995,30.0,0,17,5,29.4,0.57,0.17,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Rubén Blanco,ESP,GK,25,1995,18.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Santi Mina,ESP,FW,24,1995,26.8,12,45,22,48.9,1.68,0.82,0.24,0.5,1,1,2020-2021,shooting
ESP-La Liga,2020,Celta Vigo,Sergio Carreira,ESP,DF,19,2000,2.9,1,2,1,50.0,0.69,0.35,0.5,1.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Alberto Cifuentes,ESP,GK,41,1979,2.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Alberto Perea,ESP,MF,29,1990,17.2,2,28,6,21.4,1.63,0.35,0.07,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Alfonso Espino,URU,DF,28,1992,28.9,0,8,4,50.0,0.28,0.14,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Anthony Lozano,HON,"FW,MF",27,1993,16.9,3,35,14,40.0,2.07,0.83,0.09,0.21,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Augusto Fernández,ARG,MF,34,1986,4.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Bobby Adekanye,NED,"FW,MF",21,1999,0.4,0,1,0,0.0,2.5,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Cala,ESP,DF,30,1989,25.2,3,15,5,33.3,0.59,0.2,0.2,0.6,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Carlos Akapo,EQG,DF,27,1993,9.6,1,2,1,50.0,0.21,0.1,0.5,1.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,David Gil,ESP,GK,26,1994,4.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Fali,ESP,"DF,MF",26,1993,29.3,0,11,2,18.2,0.38,0.07,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Filip Malbašić,SRB,"MF,FW",27,1992,9.6,0,9,1,11.1,0.94,0.1,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Isaac Carcelen,ESP,DF,27,1993,28.7,0,11,3,27.3,0.38,0.1,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Ivan Šaponjić,SRB,FW,22,1997,4.3,1,11,6,54.5,2.55,1.39,0.0,0.0,1,1,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Iván Alejo,ESP,MF,25,1995,9.2,1,12,4,33.3,1.31,0.44,0.08,0.25,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Jairo Izquierdo,ESP,"MF,DF",26,1993,14.2,1,10,3,30.0,0.7,0.21,0.1,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Jens Jønsson,DEN,MF,27,1993,29.1,0,15,2,13.3,0.52,0.07,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Jeremías Ledesma,ARG,GK,27,1993,32.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Jon Ander Garrido,ESP,MF,30,1989,8.9,0,5,1,20.0,0.56,0.11,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Jorge Pombo,ESP,"MF,FW",26,1994,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,José Mari,ESP,MF,32,1987,16.1,1,17,4,23.5,1.05,0.25,0.0,0.0,1,1,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Marc Baró,ESP,DF,20,1999,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Marcos Mauro López Gutiérrez,ARG,DF,29,1991,20.3,2,6,4,66.7,0.3,0.2,0.33,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Nano,ESP,FW,25,1995,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Nieto,ESP,FW,22,1998,0.2,0,1,0,0.0,6.43,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Pedro Alcalá,ESP,DF,31,1989,10.1,0,2,0,0.0,0.2,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Rubén Sobrino,ESP,"FW,MF",28,1992,12.4,1,9,5,55.6,0.73,0.4,0.11,0.2,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Salvi,ESP,MF,29,1991,21.5,2,17,6,35.3,0.79,0.28,0.12,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Sergio González,ESP,MF,23,1997,1.0,0,1,0,0.0,1.0,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Yann Bodiger,FRA,MF,25,1995,2.8,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Álex Fernández,ESP,MF,27,1992,21.6,4,10,4,40.0,0.46,0.18,0.2,0.5,2,2,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Álex Martín,ESP,DF,22,1998,1.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Álvaro Bastida,ESP,MF,16,2004,0.4,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Álvaro Giménez,ESP,FW,29,1991,4.5,2,5,3,60.0,1.11,0.66,0.4,0.67,0,0,2020-2021,shooting
ESP-La Liga,2020,Cádiz,Álvaro Negredo,ESP,FW,34,1985,24.4,8,48,22,45.8,1.97,0.9,0.17,0.36,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Aleix García,ESP,MF,23,1997,4.9,0,3,1,33.3,0.62,0.21,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Alejandro Pozo Pozo,ESP,"DF,MF",21,1999,24.3,0,12,1,8.3,0.49,0.04,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Anaitz Arbilla,ESP,DF,33,1987,31.2,0,27,2,7.4,0.87,0.06,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Bryan Gil,ESP,MF,19,2001,25.2,4,39,16,41.0,1.55,0.64,0.1,0.25,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Damian Kądzior,POL,"MF,FW",28,1992,2.2,0,5,1,20.0,2.31,0.46,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Edu Expósito,ESP,MF,23,1996,27.3,0,43,9,20.9,1.58,0.33,0.0,0.0,0,2,2020-2021,shooting
ESP-La Liga,2020,Eibar,Esteban Burgos,ARG,DF,28,1992,12.3,3,6,5,83.3,0.49,0.41,0.17,0.2,2,3,2020-2021,shooting
ESP-La Liga,2020,Eibar,Eñaut Mendía,ESP,MF,21,1999,0.7,0,1,0,0.0,1.48,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,José Ángel,ESP,DF,30,1989,10.0,0,2,0,0.0,0.2,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Kiké,ESP,FW,30,1989,34.3,12,87,35,40.2,2.54,1.02,0.14,0.34,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Kévin Rodrigues,POR,"MF,DF",26,1994,12.2,1,10,4,40.0,0.82,0.33,0.1,0.25,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Marko Dmitrović,SRB,GK,28,1992,34.7,1,3,2,66.7,0.09,0.06,0.0,0.0,1,2,2020-2021,shooting
ESP-La Liga,2020,Eibar,Miguel Atienza,ESP,MF,21,1999,9.3,0,5,0,0.0,0.54,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Papakouli Diop,SEN,MF,34,1986,25.8,1,29,9,31.0,1.12,0.35,0.03,0.11,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Paulo Oliveira,POR,DF,28,1992,29.3,0,14,4,28.6,0.48,0.14,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Pedro Bigas,ESP,DF,29,1990,17.0,0,10,0,0.0,0.59,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Pedro León,ESP,"MF,FW",33,1986,10.4,1,18,5,27.8,1.73,0.48,0.06,0.2,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Quique,ESP,"FW,MF",30,1990,1.9,0,4,1,25.0,2.16,0.54,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Rafa Soares,POR,DF,25,1995,12.6,0,2,0,0.0,0.16,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Recio,ESP,MF,29,1991,8.2,1,14,3,21.4,1.72,0.37,0.0,0.0,1,1,2020-2021,shooting
ESP-La Liga,2020,Eibar,Rober Correa,ESP,DF,27,1992,12.6,0,6,0,0.0,0.48,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Sergi Enrich,ESP,FW,30,1990,15.6,3,45,15,33.3,2.88,0.96,0.07,0.2,0,1,2020-2021,shooting
ESP-La Liga,2020,Eibar,Sergio Cubero Ezcurra,ESP,DF,20,1999,0.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Sergio Álvarez,ESP,"MF,DF",28,1992,17.4,0,6,2,33.3,0.34,0.11,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Takashi Inui,JPN,"MF,FW",32,1988,20.2,1,38,18,47.4,1.88,0.89,0.03,0.06,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Unai Arietaleanizbeaskoa,ESP,FW,21,1999,0.5,0,1,0,0.0,1.91,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Unai Dufur,ESP,DF,21,1999,0.7,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Yoel,ESP,GK,31,1988,3.3,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Yoshinori Mutō,JPN,"FW,MF",28,1992,12.5,1,22,6,27.3,1.76,0.48,0.05,0.17,0,0,2020-2021,shooting
ESP-La Liga,2020,Eibar,Álvaro Tejero,ESP,DF,24,1996,1.2,0,2,1,50.0,1.64,0.82,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Antonio Barragán,ESP,DF,33,1987,24.8,0,6,0,0.0,0.24,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Cifu,ESP,"DF,MF",29,1990,5.0,0,3,0,0.0,0.6,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Dani Calvo,ESP,DF,26,1994,19.8,2,8,4,50.0,0.4,0.2,0.25,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Diego González,ESP,DF,25,1995,14.2,1,5,2,40.0,0.35,0.14,0.2,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Emiliano Rigoni,ARG,MF,27,1993,12.7,1,17,8,47.1,1.34,0.63,0.06,0.13,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Fidel,ESP,"MF,DF",30,1989,26.6,6,18,8,44.4,0.68,0.3,0.22,0.5,2,3,2020-2021,shooting
ESP-La Liga,2020,Elche,Gonzalo Verdú,ESP,DF,31,1988,32.7,0,12,4,33.3,0.37,0.12,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Guido Carrillo,ARG,FW,29,1991,11.1,3,26,8,30.8,2.34,0.72,0.12,0.38,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Helibelton Palacios,COL,DF,27,1993,8.3,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Iván Marcone,ARG,MF,30,1990,29.4,0,2,0,0.0,0.07,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Jeison Lucumí,COL,MF,25,1995,0.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Johan Mojica,COL,"DF,MF",27,1992,13.4,0,7,2,28.6,0.52,0.15,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,John Donald,ESP,DF,19,2000,0.6,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Jony Álamo,ESP,MF,18,2001,0.8,0,1,0,0.0,1.23,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Josan,ESP,"MF,DF",30,1989,21.4,4,15,8,53.3,0.7,0.37,0.27,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Josema,ESP,DF,24,1996,21.8,0,6,0,0.0,0.27,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Juan Sánchez Miño,ARG,"DF,MF",30,1990,5.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Lucas Boyé,ARG,FW,24,1996,29.9,7,58,22,37.9,1.94,0.73,0.12,0.32,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Luismi,ESP,"MF,DF",28,1992,1.9,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Nino,ESP,"FW,MF",40,1980,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Omenuke Mfulu,COD,MF,26,1994,8.8,0,3,0,0.0,0.34,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Pablo Piatti,ARG,"MF,FW",31,1989,4.0,0,4,3,75.0,1.0,0.75,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Paulo Gazzaniga,ARG,GK,28,1992,8.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Pere Milla,ESP,"FW,MF",27,1992,22.0,4,30,11,36.7,1.36,0.5,0.13,0.36,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Ramón Folch,ESP,MF,30,1989,0.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Raúl Guti,ESP,MF,23,1996,31.8,3,27,6,22.2,0.85,0.19,0.11,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Tete Morente,ESP,MF,23,1996,22.4,2,19,3,15.8,0.85,0.13,0.11,0.67,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Víctor Rodríguez,ESP,MF,31,1989,4.7,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Youssouf Koné,MLI,MF,25,1995,0.8,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Elche,Édgar Badía,ESP,GK,28,1992,30.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Abdoulay Diaby,MLI,"FW,MF",29,1991,0.2,0,1,0,0.0,5.0,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Allan Nyom,CMR,"MF,DF",32,1988,25.8,0,11,2,18.2,0.43,0.08,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Ante Palaversa,CRO,MF,20,2000,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Carles Aleñá,ESP,MF,22,1998,15.2,2,30,9,30.0,1.98,0.59,0.07,0.22,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Chema,ESP,"DF,MF",28,1992,6.2,0,3,1,33.3,0.48,0.16,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Cucho,COL,"FW,MF",21,1999,16.3,2,28,11,39.3,1.72,0.68,0.07,0.18,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Damián Suárez,URU,DF,32,1988,27.0,1,10,2,20.0,0.37,0.07,0.1,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Darío Poveda,ESP,FW,23,1997,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,David Soria,ESP,GK,27,1993,28.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,David Timor,ESP,"MF,DF",30,1989,15.5,0,19,6,31.6,1.23,0.39,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Djené,TOG,DF,28,1991,32.7,0,3,1,33.3,0.09,0.03,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Emmanuel Amankwaa Akurugu,GHA,DF,18,2001,0.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Enes Ünal,TUR,FW,23,1997,14.6,4,38,9,23.7,2.59,0.61,0.08,0.33,1,1,2020-2021,shooting
ESP-La Liga,2020,Getafe,Erick Cabaco,URU,DF,25,1995,14.7,0,5,0,0.0,0.34,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Francisco Portillo,ESP,MF,30,1990,4.6,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Iglesias,ESP,"MF,DF",22,1998,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Jaime Mata,ESP,FW,31,1988,22.6,5,40,19,47.5,1.77,0.84,0.1,0.21,1,2,2020-2021,shooting
ESP-La Liga,2020,Getafe,John Joe,IRL,MF,16,2003,0.7,0,2,0,0.0,2.77,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,José Antonio Miranda,EQG,MF,22,1998,0.3,0,1,0,0.0,3.46,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Mamor Niang,ESP,FW,18,2002,0.2,0,1,0,0.0,4.09,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Marc Cucurella,ESP,MF,22,1998,36.0,3,25,8,32.0,0.69,0.22,0.12,0.38,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Mathías Olivera,URU,DF,22,1997,29.0,0,20,4,20.0,0.69,0.14,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Mauro Arambarri,URU,MF,24,1995,33.1,3,46,9,19.6,1.39,0.27,0.07,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Nemanja Maksimović,SRB,MF,25,1995,30.3,1,17,5,29.4,0.56,0.16,0.06,0.2,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Rubén Yáñez,ESP,GK,26,1993,10.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Sabit Abdulai,GHA,MF,21,1999,0.7,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Sofian Chakla,MAR,DF,26,1993,10.0,0,3,1,33.3,0.3,0.1,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Takefusa Kubo,JPN,"MF,FW",19,2001,8.9,1,15,8,53.3,1.68,0.89,0.07,0.13,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Victor Mollejo,ESP,"FW,MF",19,2001,0.8,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Xabier Etxeita,ESP,DF,32,1987,9.8,0,4,0,0.0,0.41,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Getafe,Ángel Rodríguez,ESP,FW,33,1987,15.3,5,38,14,36.8,2.49,0.92,0.11,0.29,1,2,2020-2021,shooting
ESP-La Liga,2020,Granada,Aarón Escandell,ESP,GK,24,1995,5.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Adrián Marín,ESP,"MF,DF",23,1997,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Alberto Soro,ESP,MF,21,1999,4.4,1,2,2,100.0,0.46,0.46,0.5,0.5,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Antonio Puertas,ESP,MF,28,1992,24.1,3,26,11,42.3,1.08,0.46,0.12,0.27,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Barcia,ESP,DF,19,2000,1.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Carlos Neva,ESP,DF,24,1996,20.0,0,8,2,25.0,0.4,0.1,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Dani Plomer,ESP,FW,21,1998,0.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Darwin Machís,VEN,MF,27,1993,22.5,4,47,20,42.6,2.09,0.89,0.09,0.2,0,1,2020-2021,shooting
ESP-La Liga,2020,Granada,Dimitri Foulquier,FRA,"DF,MF",27,1993,29.6,0,8,4,50.0,0.27,0.14,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Domingos Duarte,POR,DF,25,1995,26.3,1,8,3,37.5,0.3,0.11,0.13,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Domingos Quina,POR,MF,20,1999,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Fede Vico,ESP,MF,26,1994,8.5,0,11,4,36.4,1.29,0.47,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Germán Sánchez,ESP,DF,33,1986,29.3,3,13,5,38.5,0.44,0.17,0.23,0.6,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Isma Ruiz,ESP,MF,19,2001,0.7,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Jesús Vallejo,ESP,DF,23,1997,15.0,0,1,0,0.0,0.07,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Jorge Molina,ESP,FW,38,1982,17.9,8,24,12,50.0,1.34,0.67,0.33,0.67,0,1,2020-2021,shooting
ESP-La Liga,2020,Granada,Juan Brunet,ARG,MF,22,1998,0.3,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Kenedy,BRA,MF,24,1996,16.3,4,37,11,29.7,2.26,0.67,0.11,0.36,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Kingsley Fobi,GHA,DF,21,1998,0.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Luis Milla,ESP,MF,25,1994,13.9,1,10,3,30.0,0.72,0.22,0.1,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Luis Suárez,COL,"FW,MF",22,1997,18.5,5,47,17,36.2,2.54,0.92,0.11,0.29,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Maxime Gonalons,FRA,MF,31,1989,16.4,0,4,1,25.0,0.24,0.06,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Nehuén Pérez,ARG,DF,20,2000,8.2,0,5,1,20.0,0.61,0.12,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Pepe Sánchez,ESP,DF,20,2000,2.8,0,1,0,0.0,0.36,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Quini,ESP,DF,30,1989,13.2,1,8,3,37.5,0.6,0.23,0.13,0.33,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Ramon Azeez,NGA,MF,27,1992,1.1,0,2,0,0.0,1.78,0.0,0.0,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Roberto Soldado,ESP,FW,35,1985,16.0,9,30,13,43.3,1.88,0.81,0.23,0.54,2,2,2020-2021,shooting
ESP-La Liga,2020,Granada,Rui Silva,POR,GK,26,1994,32.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Víctor Díaz,ESP,DF,32,1988,9.2,0,5,1,20.0,0.54,0.11,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Yan Brice Eteki,CMR,MF,22,1997,14.7,0,7,3,42.9,0.48,0.2,0.0,0.0,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Yangel Herrera,VEN,MF,22,1998,25.7,3,33,7,21.2,1.29,0.27,0.09,0.43,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Álvaro Bravo,ESP,MF,22,1998,0.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Ángel,ESP,GK,18,2002,1.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Granada,Ángel Montoro,ESP,MF,32,1988,15.1,1,15,2,13.3,0.99,0.13,0.0,0.0,1,1,2020-2021,shooting
ESP-La Liga,2020,Huesca,Andrés Fernández,ESP,GK,33,1986,16.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
ESP-La Liga,2020,Huesca,Borja García,ESP,"MF,FW",29,1990,12.4,1,14,2,14.3,1.13,0.16,0.07,0.5,0,0,2020-2021,shooting
