league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2020,Rennes,Daniele Rugani,ITA,DF,26,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Eduardo Camavinga,FRA,MF,17,2002,35,28,2402,26.7,1,2,3,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Faitout Maouassa,FRA,DF,22,1998,23,13,1170,13.0,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Flavien Tait,FRA,MF,27,1993,23,16,1368,15.2,1,3,4,1,0,0,6,0,0.07,0.2,0.26,0.07,0.26,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Georginio Rutter,FRA,"FW,MF",18,2002,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Gerzino Nyamsi,CMR,DF,23,1997,14,10,871,9.7,1,0,1,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Hamari Traoré,MLI,DF,28,1992,35,34,3000,33.3,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,2020-2021,standard
FRA-Ligue 1,2020,Rennes,James Lea Siliki,CMR,MF,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Jeremy Doku,BEL,"MF,FW",18,2002,30,26,2313,25.7,2,3,5,2,0,0,1,1,0.08,0.12,0.19,0.08,0.19,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Jonas Martin,FRA,MF,30,1990,12,6,482,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Lesley Ugochukwu,FRA,MF,16,2004,3,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,M'Baye Niang,SEN,FW,25,1994,9,4,422,4.7,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Martin Terrier,FRA,"FW,MF",23,1997,34,30,2436,27.1,9,7,16,8,1,1,2,1,0.33,0.26,0.59,0.3,0.55,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Matthis Abline,FRA,"FW,MF",17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Nayef Aguerd,MAR,DF,24,1996,35,35,3147,35.0,3,1,4,3,0,0,6,0,0.09,0.03,0.11,0.09,0.11,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Raphinha,BRA,"FW,MF",23,1996,6,5,404,4.5,1,2,3,1,0,0,0,0,0.22,0.45,0.67,0.22,0.67,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Romain Del Castillo,FRA,"MF,FW",24,1996,26,5,652,7.2,0,5,5,0,0,0,2,0,0.0,0.69,0.69,0.0,0.69,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Romain Salin,FRA,GK,36,1984,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Sacha Boey,FRA,DF,19,2000,2,2,124,1.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Serhou Guirassy,GUI,FW,24,1996,27,19,1764,19.6,10,1,11,9,1,1,3,0,0.51,0.05,0.56,0.46,0.51,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Steven Nzonzi,FRA,MF,31,1988,34,33,2908,32.3,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Yann Gboho,FRA,MF,19,2001,10,2,303,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Rennes,Édouard Mendy,SEN,GK,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Abdoulaye Sidibé,FRA,FW,18,2002,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Adil Aouchiche,ALG,"MF,FW",18,2002,34,21,1731,19.2,2,5,7,2,0,0,2,0,0.1,0.26,0.36,0.1,0.36,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Aimen Moueffek,FRA,"DF,MF",19,2001,19,6,743,8.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Alpha Sissoko,MLI,"DF,MF",23,1997,9,6,474,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Anthony Modeste,FRA,FW,32,1988,7,3,293,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Arnaud Nordin,FRA,"MF,FW",22,1998,32,20,1771,19.7,4,4,8,4,0,0,1,0,0.2,0.2,0.41,0.2,0.41,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Assane Dioussé,SEN,MF,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Baptiste Gabard,FRA,MF,20,2000,2,2,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Bilal Benkhedim,ALG,FW,19,2001,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Charles Abi,FRA,"FW,MF",20,2000,24,9,912,10.1,3,2,5,3,0,0,1,0,0.3,0.2,0.49,0.3,0.49,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Denis Bouanga,GAB,"MF,FW",25,1994,36,30,2720,30.2,7,4,11,4,3,4,7,0,0.23,0.13,0.36,0.13,0.26,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Etienne Green,ENG,GK,20,2000,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Gabriel Silva,BRA,DF,29,1991,4,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Harold Moukoudi,CMR,DF,22,1997,26,26,2276,25.3,3,1,4,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Jean-Philippe Krasso,CIV,FW,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Jessy Moulin,FRA,GK,34,1986,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Kévin Monnet-Paquet,FRA,MF,31,1988,16,7,564,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Lucas Gourna-Douath,FRA,MF,16,2003,30,13,1327,14.7,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Mahdi Camara,FRA,"MF,DF",22,1998,37,37,3290,36.6,3,2,5,3,0,0,4,0,0.08,0.05,0.14,0.08,0.14,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Marvin Tshibuabua,FRA,DF,18,2002,1,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Mathieu Debuchy,FRA,DF,35,1985,26,25,2103,23.4,2,1,3,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Mathys Saban,FRA,MF,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Maxence Rivera,FRA,MF,18,2002,17,1,239,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Miguel Trauco,PER,DF,27,1992,26,22,2035,22.6,0,2,2,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Panagiotis Retsos,GRE,DF,21,1998,4,4,272,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Pape Abou Cissé,SEN,DF,24,1995,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Rayan Souici,FRA,MF,22,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Romain Hamouma,FRA,"FW,MF",33,1987,29,19,1769,19.7,6,1,7,6,0,0,5,0,0.31,0.05,0.36,0.31,0.36,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Ryad Boudebouz,ALG,"MF,FW",30,1990,14,7,651,7.2,0,1,1,0,0,2,2,0,0.0,0.14,0.14,0.0,0.14,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Saidou Sow,GUI,DF,18,2002,15,10,1000,11.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Stefan Bajic,FRA,GK,18,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,28,1991,24,23,2036,22.6,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Tyron Tormin,FRA,FW,19,2001,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Wahbi Khazri,TUN,"FW,MF",29,1991,22,16,1181,13.1,7,1,8,4,3,3,5,1,0.53,0.08,0.61,0.3,0.38,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Wesley Fofana,FRA,DF,19,2000,4,3,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Yanis Lhery,FRA,FW,17,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Yann M'Vila,FRA,MF,30,1990,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Yvan Neyou,CMR,MF,23,1997,31,29,2438,27.1,1,2,3,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Yvann Macon,FRA,DF,21,1998,6,6,539,6.0,1,1,2,1,0,0,2,0,0.17,0.17,0.33,0.17,0.33,2020-2021,standard
FRA-Ligue 1,2020,Saint-Étienne,Zaydou Youssouf,COM,MF,21,1999,29,14,1229,13.7,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Abdul Majeed Waris,GHA,"MF,FW",28,1991,15,5,552,6.1,1,0,1,0,1,1,0,0,0.16,0.0,0.16,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Adrien Thomasson,FRA,"MF,FW",26,1993,37,31,2624,29.2,5,1,6,5,0,0,8,1,0.17,0.03,0.21,0.17,0.21,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Alexander Djiku,GHA,"DF,MF",25,1994,30,29,2552,28.4,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Anthony Caci,FRA,DF,23,1997,33,32,2797,31.1,0,2,2,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Bingourou Kamara,SEN,GK,23,1996,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Dimitri Liénard,FRA,"MF,FW",32,1988,34,19,1829,20.3,2,4,6,1,1,2,2,0,0.1,0.2,0.3,0.05,0.25,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Eiji Kawashima,JPN,GK,37,1983,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Frederic Guilbert,FRA,"DF,MF",25,1994,13,13,1114,12.4,1,4,5,1,0,0,2,1,0.08,0.32,0.4,0.08,0.4,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Habib Diallo,SEN,"FW,MF",25,1995,32,27,2322,25.8,9,3,12,8,1,1,2,0,0.35,0.12,0.47,0.31,0.43,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Ibrahima Sissoko,MLI,MF,22,1997,36,29,2581,28.7,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Idriss Saadi,ALG,FW,28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Ismael Aaneba,FRA,DF,21,1999,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Jean-Eudes Aholou,CIV,"MF,DF",26,1994,27,26,2146,23.8,2,2,4,2,0,0,9,0,0.08,0.08,0.17,0.08,0.17,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Jean-Ricner Bellegarde,HAI,MF,22,1998,36,25,2086,23.2,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Kenny Lala,MAD,"DF,MF",28,1991,21,21,1834,20.4,3,2,5,0,3,3,1,0,0.15,0.1,0.25,0.0,0.1,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Kévin Zohi,MLI,MF,23,1996,23,2,436,4.8,2,0,2,2,0,0,0,0,0.41,0.0,0.41,0.41,0.41,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Lamine Koné,CIV,DF,31,1989,15,12,1042,11.6,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Lionel Carole,FRA,DF,29,1991,27,14,1342,14.9,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Ludovic Ajorque,FRA,FW,26,1994,35,34,2967,33.0,16,4,20,12,4,5,5,0,0.49,0.12,0.61,0.36,0.49,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Mahame Siby,MLI,MF,24,1996,7,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Matz Sels,BEL,GK,28,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Mehdi Chahiri,MAR,MF,24,1996,23,8,801,8.9,2,0,2,2,0,0,0,0,0.22,0.0,0.22,0.22,0.22,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Mohamed Simakan,FRA,"DF,MF",20,2000,19,19,1615,17.9,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Moïse Sahi Dion,CIV,FW,18,2001,6,0,94,1.0,1,0,1,1,0,0,0,0,0.96,0.0,0.96,0.96,0.96,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Sanjin Prcić,BIH,MF,26,1993,14,3,353,3.9,0,1,1,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,2020-2021,standard
FRA-Ligue 1,2020,Strasbourg,Stefan Mitrović,SRB,DF,30,1990,32,31,2784,30.9,2,0,2,2,0,0,3,1,0.06,0.0,0.06,0.06,0.06,2020-2021,standard
ITA-Serie A,2020,Atalanta,Aleksei Miranchuk,RUS,MF,24,1995,25,4,675,7.5,4,2,6,4,0,0,0,0,0.53,0.27,0.8,0.53,0.8,2020-2021,standard
ITA-Serie A,2020,Atalanta,Amad Diallo,CIV,"FW,MF",18,2002,1,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Berat Djimsiti,ALB,DF,27,1993,33,28,2625,29.2,0,3,3,0,0,0,8,0,0.0,0.1,0.1,0.0,0.1,2020-2021,standard
ITA-Serie A,2020,Atalanta,Bosko Sutalo,CRO,"DF,MF",20,2000,7,3,233,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Cristian Romero,ARG,DF,22,1998,31,29,2545,28.3,2,2,4,2,0,0,10,0,0.07,0.07,0.14,0.07,0.14,2020-2021,standard
ITA-Serie A,2020,Atalanta,Cristiano Piccini,ITA,DF,27,1992,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Davide Angelo Ghislandi,ITA,MF,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Duván Zapata,COL,FW,29,1991,37,29,2379,26.4,15,9,24,14,1,1,0,0,0.57,0.34,0.91,0.53,0.87,2020-2021,standard
ITA-Serie A,2020,Atalanta,Fabio Depaoli,ITA,MF,23,1997,5,3,191,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Hans Hateboer,NED,MF,26,1994,22,20,1762,19.6,2,1,3,2,0,0,3,0,0.1,0.05,0.15,0.1,0.15,2020-2021,standard
ITA-Serie A,2020,Atalanta,Joakim Mæhle,DEN,MF,23,1997,20,12,1216,13.5,0,2,2,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,2020-2021,standard
ITA-Serie A,2020,Atalanta,Johan Mojica,COL,MF,27,1992,11,3,299,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Josip Iličić,SVN,"MF,FW",32,1988,28,17,1526,17.0,6,9,15,4,2,2,2,0,0.35,0.53,0.88,0.24,0.77,2020-2021,standard
ITA-Serie A,2020,Atalanta,José Luis Palomino,ARG,DF,30,1990,36,25,2428,27.0,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,2020-2021,standard
ITA-Serie A,2020,Atalanta,Luis Muriel,COL,"FW,MF",29,1991,36,16,1436,16.0,22,7,29,20,2,3,0,0,1.38,0.44,1.82,1.25,1.69,2020-2021,standard
ITA-Serie A,2020,Atalanta,Manu Gyabuaa,ITA,MF,18,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Marco Sportiello,ITA,GK,28,1992,15,13,1261,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Mario Pašalić,CRO,MF,25,1995,25,10,1122,12.5,6,2,8,6,0,0,2,0,0.48,0.16,0.64,0.48,0.64,2020-2021,standard
ITA-Serie A,2020,Atalanta,Marten de Roon,NED,MF,29,1991,35,33,3021,33.6,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06,2020-2021,standard
ITA-Serie A,2020,Atalanta,Matteo Pessina,ITA,MF,23,1997,28,21,1645,18.3,2,2,4,2,0,0,2,0,0.11,0.11,0.22,0.11,0.22,2020-2021,standard
ITA-Serie A,2020,Atalanta,Matteo Ruggeri,ITA,MF,18,2002,6,3,208,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Mattia Caldara,ITA,DF,26,1994,6,1,111,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Papu Gómez,ARG,"MF,FW",32,1988,10,9,666,7.4,4,2,6,4,0,0,0,0,0.54,0.27,0.81,0.54,0.81,2020-2021,standard
ITA-Serie A,2020,Atalanta,Pierluigi Gollini,ITA,GK,25,1995,25,25,2156,24.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Atalanta,Rafael Tolói,ITA,DF,29,1990,31,29,2537,28.2,2,0,2,2,0,0,9,0,0.07,0.0,0.07,0.07,0.07,2020-2021,standard
ITA-Serie A,2020,Atalanta,Remo Freuler,SUI,MF,28,1992,34,32,2712,30.1,2,3,5,2,0,0,5,0,0.07,0.1,0.17,0.07,0.17,2020-2021,standard
ITA-Serie A,2020,Atalanta,Robin Gosens,GER,MF,26,1994,32,30,2523,28.0,10,6,16,10,0,0,9,1,0.36,0.21,0.57,0.36,0.57,2020-2021,standard
ITA-Serie A,2020,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",27,1993,36,22,1876,20.8,8,12,20,7,1,1,3,0,0.38,0.58,0.96,0.34,0.91,2020-2021,standard
ITA-Serie A,2020,Atalanta,Sam Lammers,NED,FW,23,1997,15,1,291,3.2,2,0,2,2,0,0,0,0,0.62,0.0,0.62,0.62,0.62,2020-2021,standard
ITA-Serie A,2020,Atalanta,Viktor Kovalenko,UKR,MF,24,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Adolfo Gaich,ARG,FW,21,1999,15,9,768,8.5,2,0,2,2,0,0,1,0,0.23,0.0,0.23,0.23,0.23,2020-2021,standard
ITA-Serie A,2020,Benevento,Alessandro Tuia,ITA,DF,30,1990,27,19,1765,19.6,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ITA-Serie A,2020,Benevento,Amadou Diambo,GHA,MF,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Andrés Tello,COL,MF,23,1996,17,2,413,4.6,1,0,1,1,0,0,3,0,0.22,0.0,0.22,0.22,0.22,2020-2021,standard
ITA-Serie A,2020,Benevento,Artur Ioniță,MDA,MF,29,1990,36,34,2835,31.5,2,0,2,2,0,0,6,0,0.06,0.0,0.06,0.06,0.06,2020-2021,standard
ITA-Serie A,2020,Benevento,Bryan Dabo,BFA,MF,28,1992,25,12,1117,12.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Christian Maggio,ITA,DF,38,1982,8,2,297,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Christian Pastina,ITA,DF,19,2001,3,0,121,1.3,0,1,1,0,0,0,1,0,0.0,0.74,0.74,0.0,0.74,2020-2021,standard
ITA-Serie A,2020,Benevento,Daam Foulon,BEL,"DF,MF",21,1999,23,11,1021,11.3,0,1,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,2020-2021,standard
ITA-Serie A,2020,Benevento,Fabio Depaoli,ITA,"DF,MF",23,1997,15,14,1120,12.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Federico Barba,ITA,DF,26,1993,32,31,2659,29.5,0,2,2,0,0,0,8,0,0.0,0.07,0.07,0.0,0.07,2020-2021,standard
ITA-Serie A,2020,Benevento,Gabriele Moncini,ITA,FW,24,1996,10,4,357,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Gaetano Letizia,ITA,DF,30,1990,24,18,1570,17.4,3,1,4,3,0,0,2,0,0.17,0.06,0.23,0.17,0.23,2020-2021,standard
ITA-Serie A,2020,Benevento,Gianluca Caprari,ITA,"MF,FW",27,1993,30,23,1865,20.7,5,6,11,5,0,1,4,1,0.24,0.29,0.53,0.24,0.53,2020-2021,standard
ITA-Serie A,2020,Benevento,Gianluca Lapadula,PER,FW,30,1990,37,29,2563,28.5,8,2,10,8,0,1,2,0,0.28,0.07,0.35,0.28,0.35,2020-2021,standard
ITA-Serie A,2020,Benevento,Giuseppe Di Serio,ITA,FW,19,2001,16,1,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Iago Falque,ESP,MF,30,1990,11,4,358,4.0,1,1,2,1,0,0,0,0,0.25,0.25,0.5,0.25,0.5,2020-2021,standard
ITA-Serie A,2020,Benevento,Kamil Glik,POL,DF,32,1988,36,36,3206,35.6,2,1,3,2,0,0,10,1,0.06,0.03,0.08,0.06,0.08,2020-2021,standard
ITA-Serie A,2020,Benevento,Lorenzo Del Pinto,ITA,MF,30,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Lorenzo Montipò,ITA,GK,24,1996,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Benevento,Luca Caldirola,ITA,DF,29,1991,25,17,1572,17.5,2,0,2,2,0,0,6,1,0.11,0.0,0.11,0.11,0.11,2020-2021,standard
