league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2021,Aston Villa,Calum Chambers,ENG,"DF,MF",26,1995,9.2,1,0,0,12,2,0,2,5,8,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Cameron Archer,ENG,"FW,MF",20,2001,0.3,0,0,0,3,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Carney Chukwuemeka,AUT,MF,17,2003,3.3,0,0,0,3,9,0,0,2,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Danny Ings,ENG,FW,29,1992,21.1,4,0,0,16,12,11,14,5,18,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Douglas Luiz,BRA,MF,23,1998,30.2,7,0,0,38,42,0,83,34,36,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Emi Buendía,ARG,"FW,MF",24,1996,21.1,1,0,0,17,44,3,34,11,18,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Emiliano Martínez,ARG,GK,28,1992,36.0,4,0,0,0,3,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Ezri Konsa,ENG,DF,23,1997,27.5,6,2,1,18,36,1,1,16,15,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Jacob Ramsey,ENG,MF,20,2001,27.4,6,0,0,32,44,1,26,20,44,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Jaden Philogene Bidace,ENG,"FW,MF",19,2002,0.1,0,0,0,0,1,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Jed Steer,ENG,GK,28,1992,1.0,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,John McGinn,SCO,MF,26,1994,34.3,8,0,0,57,80,0,110,32,63,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Keinan Davis,ENG,FW,23,1998,0.1,0,0,0,0,1,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Kortney Hause,ENG,DF,26,1995,4.4,0,0,0,6,2,1,0,6,3,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Leon Bailey,JAM,"FW,MF",23,1997,8.5,3,0,0,12,11,3,34,2,11,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Lucas Digne,FRA,DF,28,1993,14.1,2,0,0,18,16,3,102,22,9,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Marvelous Nakamba,ZIM,MF,27,1994,10.0,5,0,0,16,9,0,1,11,19,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Matt Targett,ENG,"DF,MF",25,1995,15.9,2,0,0,15,11,0,56,23,18,,,1,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Matty Cash,POL,"DF,MF",23,1997,37.5,8,0,0,38,37,2,99,44,50,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Morgan Sanson,FRA,MF,26,1994,4.0,0,0,0,3,13,0,8,10,8,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Ollie Watkins,ENG,FW,25,1995,32.8,7,0,0,32,39,17,15,12,13,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Philippe Coutinho,BRA,"MF,FW",29,1992,14.8,0,0,0,8,20,4,19,6,11,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Robin Olsen,SWE,GK,31,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Tim Iroegbunam,ENG,MF,18,2003,1.0,1,0,0,2,0,0,0,1,4,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Trézéguet,EGY,"FW,MF",26,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Tyrone Mings,ENG,DF,28,1993,35.4,11,0,0,27,24,1,4,45,12,,,0,2021-2022,misc
ENG-Premier League,2021,Aston Villa,Wesley Moraes,BRA,FW,24,1996,0.0,0,0,0,1,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Bryan Mbeumo,CMR,FW,21,1999,32.3,4,0,0,20,38,13,74,12,16,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Charlie Goode,ENG,DF,25,1995,5.0,3,0,0,5,7,0,6,2,5,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Christian Eriksen,DEN,MF,29,1992,10.4,1,0,0,5,3,0,88,8,6,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Christian Nørgaard,DEN,MF,27,1994,33.9,8,0,0,56,33,0,13,63,58,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,David Raya,ESP,GK,25,1995,24.0,1,0,0,1,2,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Dominic Thompson,ENG,MF,21,2000,1.6,0,0,0,1,0,0,2,2,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Ethan Pinnock,JAM,DF,28,1993,29.9,1,0,0,9,14,1,21,42,34,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Finley Stevens,WAL,DF,18,2003,0.2,0,0,0,0,0,0,1,0,1,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Frank Onyeka,NGA,MF,23,1998,11.6,4,0,0,33,24,0,13,14,18,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Ivan Toney,ENG,FW,25,1996,32.3,8,0,0,50,80,25,28,15,21,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Jonas Lössl,DEN,GK,32,1989,2.0,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Josh Dasilva,ENG,"MF,FW",22,1998,2.9,0,1,0,4,3,0,4,1,1,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Kristoffer Ajer,NOR,DF,23,1998,22.2,5,0,0,12,16,0,17,25,18,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Mads Bech Sørensen,DEN,DF,22,1999,9.3,3,0,0,8,4,0,10,5,6,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Mads Bidstrup,DEN,MF,20,2001,0.5,0,0,0,1,0,0,0,1,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Mads Roerslev,DEN,"MF,DF",22,1999,13.8,1,0,0,18,8,2,35,16,12,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Marcus Forss,FIN,FW,22,1999,2.3,0,0,0,3,1,0,1,1,3,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Mathias Jensen,DEN,MF,25,1996,17.8,0,0,0,19,7,3,81,22,18,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Mathias Jørgensen,DEN,DF,31,1990,5.8,2,0,0,10,1,0,7,11,3,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Nathan Young-Coombes,ENG,FW,18,2003,0.0,0,0,0,1,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Pontus Jansson,SWE,DF,30,1991,36.9,7,0,0,15,8,5,2,52,21,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Rico Henry,JAM,"MF,DF",24,1997,30.8,2,0,0,20,27,1,75,27,19,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Saman Ghoddos,IRN,"FW,MF",27,1993,6.0,2,0,0,12,10,0,22,3,9,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Sergi Canós,ESP,MF,24,1997,23.1,8,1,1,28,15,5,87,21,27,,,1,2021-2022,misc
ENG-Premier League,2021,Brentford,Shandon Baptiste,GRN,MF,23,1998,10.1,2,1,1,6,11,1,8,10,3,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Tariqe Fosu,GHA,"FW,MF",25,1995,0.2,0,0,0,0,1,0,1,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Vitaly Janelt,GER,MF,23,1998,25.5,3,0,0,26,25,3,40,24,32,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Yoane Wissa,COD,FW,24,1996,14.3,0,0,0,8,22,7,11,8,6,,,0,2021-2022,misc
ENG-Premier League,2021,Brentford,Álvaro Fernández,ESP,GK,23,1998,12.0,0,0,0,0,3,0,0,0,0,,,1,2021-2022,misc
ENG-Premier League,2021,Brighton,Aaron Connolly,IRL,FW,21,2000,1.7,0,0,0,0,6,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Adam Lallana,ENG,MF,33,1988,17.3,4,0,0,11,17,0,4,15,18,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Adam Webster,ENG,DF,26,1995,15.9,5,0,0,15,4,0,6,16,8,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Alexis Mac Allister,ARG,"MF,FW",22,1998,23.6,4,0,0,30,39,4,67,12,41,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Dan Burn,ENG,DF,29,1992,11.4,4,0,0,15,0,0,1,23,12,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Danny Welbeck,ENG,"FW,MF",30,1990,16.4,0,0,0,17,13,4,1,4,6,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Enock Mwepu,ZAM,MF,23,1998,11.1,2,0,0,18,15,2,7,13,12,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Evan Ferguson,IRL,FW,16,2004,0.3,0,0,0,0,0,0,1,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Jakub Moder,POL,"MF,FW",22,1999,18.9,1,0,0,19,11,0,45,10,26,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Jason Steele,ENG,GK,30,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Jeremy Sarmiento,ECU,MF,19,2002,0.5,0,0,0,0,2,0,0,0,1,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Joël Veltman,NED,"DF,MF",29,1992,31.9,6,0,0,39,37,0,41,41,49,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Jürgen Locadia,CUW,FW,27,1993,0.3,0,0,0,1,1,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Leandro Trossard,BEL,"FW,MF",26,1994,31.2,2,0,0,24,26,13,52,16,20,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Lewis Dunk,ENG,DF,29,1991,28.6,3,1,0,10,4,0,3,28,8,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Marc Cucurella,ESP,"DF,MF",23,1998,34.3,6,0,0,28,30,3,116,30,61,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Moisés Caicedo,ECU,MF,19,2001,7.3,2,0,0,7,11,1,0,11,10,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Neal Maupay,FRA,FW,24,1996,25.3,7,0,0,33,31,6,8,2,10,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Pascal Groß,GER,MF,30,1991,22.6,1,0,0,15,6,4,189,16,13,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Robert Sánchez,ESP,GK,23,1997,37.0,3,1,0,1,2,0,0,0,1,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Shane Duffy,IRL,DF,29,1992,16.0,7,0,0,15,5,1,1,14,11,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Solly March,ENG,MF,27,1994,19.4,1,0,0,31,20,12,95,18,16,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Steven Alzate,COL,MF,22,1998,4.5,0,0,0,6,4,0,0,11,5,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Tariq Lamptey,GHA,"MF,DF",20,2000,17.3,4,0,0,27,50,3,93,21,24,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Taylor Richards,ENG,MF,20,2000,0.3,0,0,0,1,1,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Brighton,Yves Bissouma,MLI,MF,24,1996,23.5,10,0,0,30,19,0,2,47,48,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Aaron Lennon,ENG,"MF,FW",34,1987,17.2,2,0,0,19,20,4,39,9,16,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Ashley Barnes,ENG,FW,31,1989,9.0,4,0,0,21,12,9,2,2,2,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Ashley Westwood,ENG,MF,31,1990,25.4,7,0,0,29,22,0,124,31,11,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Ben Mee,ENG,DF,31,1989,20.4,3,0,0,9,8,2,4,25,11,,,1,2021-2022,misc
ENG-Premier League,2021,Burnley,Charlie Taylor,ENG,DF,27,1993,30.3,3,0,0,17,42,0,105,58,27,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Chris Wood,NZL,FW,29,1991,15.2,1,0,0,14,7,16,5,0,4,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Connor Roberts,WAL,DF,25,1995,18.8,2,0,0,7,29,1,28,20,14,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Dale Stephens,ENG,MF,32,1989,1.4,1,0,0,5,0,0,0,1,1,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Dwight McNeil,ENG,MF,21,1999,34.5,1,0,0,16,36,1,200,33,53,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Erik Pieters,NED,DF,32,1988,8.1,1,0,0,14,5,0,14,10,14,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Jack Cork,ENG,MF,32,1989,18.6,4,0,0,32,10,1,8,17,8,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,James Tarkowski,ENG,DF,28,1992,34.5,11,0,0,30,19,2,1,49,44,,,1,2021-2022,misc
ENG-Premier League,2021,Burnley,Jay Rodriguez,ENG,FW,32,1989,15.4,3,0,0,32,16,17,8,4,12,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Josh Brownhill,ENG,MF,25,1995,32.8,10,0,0,39,20,0,52,67,36,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Jóhann Berg Guðmundsson,ISL,MF,30,1990,12.2,2,0,0,15,14,3,45,11,6,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Kevin Long,IRL,DF,30,1990,4.6,1,0,0,4,3,1,0,1,2,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Matthew Lowton,ENG,DF,32,1989,19.7,3,1,0,13,6,0,54,24,24,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Matěj Vydra,CZE,FW,29,1992,7.5,1,0,0,9,8,5,2,0,6,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Maxwel Cornet,CIV,"FW,MF",24,1996,19.6,2,0,0,20,20,26,55,10,9,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Nathan Collins,IRL,DF,20,2001,18.6,2,1,0,20,12,4,3,24,15,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Nick Pope,ENG,GK,29,1992,36.0,1,0,0,0,2,0,0,2,0,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Wayne Hennessey,WAL,GK,34,1987,2.0,0,0,0,0,1,0,0,1,0,,,0,2021-2022,misc
ENG-Premier League,2021,Burnley,Wout Weghorst,NED,FW,28,1992,16.1,3,0,0,29,18,9,4,6,8,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Andreas Christensen,DEN,DF,25,1996,16.6,2,0,0,11,7,0,1,32,9,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Antonio Rüdiger,GER,DF,28,1993,33.7,9,0,0,35,13,0,15,26,27,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Ben Chilwell,ENG,MF,24,1996,6.0,0,0,0,10,15,2,32,4,3,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Callum Hudson-Odoi,ENG,MF,20,2000,10.7,1,0,0,10,17,4,32,2,10,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Christian Pulisic,USA,"MF,FW",22,1998,14.3,2,0,0,15,31,4,14,5,7,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,César Azpilicueta,ESP,"DF,MF",31,1989,23.0,3,0,0,25,5,2,47,22,30,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Emerson Palmieri,ITA,"DF,MF",26,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Hakim Ziyech,MAR,"MF,FW",28,1993,14.7,3,0,0,23,28,5,99,12,13,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Jorginho,ITA,MF,29,1991,25.3,5,0,0,30,38,0,3,35,36,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Kai Havertz,GER,"FW,MF",22,1999,20.1,3,0,0,40,25,12,8,5,9,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Kenedy,BRA,MF,25,1996,0.6,0,0,0,0,0,0,1,0,2,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Kepa Arrizabalaga,ESP,GK,26,1994,4.0,0,0,0,0,1,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Malang Sarr,FRA,DF,22,1999,6.1,2,0,0,8,1,0,4,11,7,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Marcos Alonso,ESP,MF,30,1990,24.1,8,0,0,25,28,3,147,37,28,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Mason Mount,ENG,MF,22,1999,26.3,4,0,0,30,23,5,153,12,18,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Mateo Kovačić,CRO,MF,27,1994,17.3,4,0,0,24,19,0,6,6,30,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,N'Golo Kanté,FRA,MF,30,1991,19.7,2,0,0,22,11,0,12,30,33,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Reece James,ENG,MF,21,1999,20.7,4,1,0,20,31,4,107,15,24,,,1,2021-2022,misc
ENG-Premier League,2021,Chelsea,Romelu Lukaku,BEL,FW,28,1993,17.7,1,0,0,8,12,14,7,0,1,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Ross Barkley,ENG,MF,27,1993,2.0,0,0,0,2,4,0,7,1,0,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Ruben Loftus-Cheek,ENG,MF,25,1996,15.5,1,0,0,18,41,2,7,10,10,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Saúl Ñíguez,ESP,MF,26,1994,5.3,1,0,0,9,0,0,10,7,9,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Thiago Silva,BRA,DF,36,1984,29.4,2,0,0,12,12,1,2,43,21,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Timo Werner,GER,"FW,MF",25,1996,14.3,1,0,0,11,12,11,23,1,4,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Trevoh Chalobah,ENG,DF,22,1999,16.1,2,0,0,19,14,0,4,19,28,,,0,2021-2022,misc
ENG-Premier League,2021,Chelsea,Édouard Mendy,SEN,GK,29,1992,34.0,3,0,0,1,3,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Cheikhou Kouyaté,SEN,MF,31,1989,21.9,3,0,0,29,21,0,4,39,37,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Christian Benteke,BEL,FW,30,1990,12.7,3,0,0,16,16,10,0,2,2,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Conor Gallagher,ENG,MF,21,2000,31.6,10,0,0,65,66,2,127,26,35,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Eberechi Eze,ENG,"MF,FW",23,1998,6.7,1,0,0,5,12,0,27,5,6,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Jack Butland,ENG,GK,28,1993,8.5,0,0,0,0,2,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,James McArthur,SCO,MF,33,1987,16.0,4,0,0,24,20,3,18,27,25,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,James Tomkins,ENG,DF,32,1989,6.1,2,0,0,7,2,0,0,4,3,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Jaïro Riedewald,NED,MF,24,1996,1.3,0,0,0,1,0,0,2,1,1,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Jean-Philippe Mateta,FRA,FW,24,1997,12.7,2,0,0,15,7,14,6,4,3,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Jeffrey Schlupp,GHA,"MF,FW",28,1992,20.6,1,0,0,26,22,0,20,18,25,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Jesurun Rak Sakyi,GHA,MF,18,2002,0.9,0,0,0,1,3,0,2,1,0,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Joachim Andersen,DEN,DF,25,1996,32.4,4,0,0,19,8,1,9,41,22,,,1,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Joel Ward,ENG,DF,31,1989,27.6,8,0,0,22,21,1,43,30,27,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Jordan Ayew,GHA,"FW,MF",29,1991,22.4,2,0,0,38,66,1,73,16,30,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Luka Milivojević,SRB,MF,30,1991,8.6,1,0,0,16,10,0,43,10,9,,,1,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Marc Guéhi,ENG,DF,21,2000,35.8,4,0,0,14,35,0,3,30,20,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Michael Olise,FRA,"FW,MF",19,2001,12.7,4,0,0,16,27,1,97,7,19,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Nathan Ferguson,ENG,DF,20,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Nathaniel Clyne,ENG,DF,30,1991,15.0,1,0,0,3,5,0,17,16,10,,,0,2021-2022,misc
ENG-Premier League,2021,Crystal Palace,Odsonne Édouard,FRA,"FW,MF",23,1998,17.4,4,0,0,25,6,4,7,1,12,,,0,2021-2022,misc
