league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
ESP-La Liga,2017,Celta Vigo,Pablo Hernández,CHI,MF,30,1986,20.2,3,17,3,17.6,0.84,0.15,0.18,1.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Celta Vigo,Pione Sisto,DEN,"FW,MF",22,1995,28.0,4,52,19,36.5,1.86,0.68,0.08,0.21,0,0,2017-2018,shooting
ESP-La Liga,2017,Celta Vigo,Rubén Blanco,ESP,GK,22,1995,21.6,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Celta Vigo,Róbert Mazáň,SVK,DF,23,1994,0.9,0,2,1,50.0,2.22,1.11,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Celta Vigo,Sergi Gómez,ESP,DF,25,1992,29.8,2,15,3,20.0,0.5,0.1,0.13,0.67,0,0,2017-2018,shooting
ESP-La Liga,2017,Celta Vigo,Sergio Álvarez,ESP,GK,30,1986,16.4,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Celta Vigo,Stanislav Lobotka,SVK,MF,22,1994,34.0,0,8,3,37.5,0.24,0.09,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Adrián López,ESP,"FW,MF",29,1988,26.1,9,61,20,32.8,2.34,0.77,0.15,0.45,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Alejandro Arribas,ESP,DF,28,1989,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Borja Valle,ESP,FW,25,1992,5.4,3,15,7,46.7,2.78,1.3,0.2,0.43,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Bruno Gama,POR,MF,29,1987,1.3,0,1,0,0.0,0.78,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Carles Gil,ESP,"MF,FW",24,1992,5.3,0,10,2,20.0,1.89,0.38,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Celso Borges,CRC,MF,29,1988,25.6,3,32,8,25.0,1.25,0.31,0.09,0.38,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Costel Pantilimon,ROU,GK,30,1987,6.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Edu Expósito,ESP,MF,20,1996,1.1,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Emre Çolak,TUR,"MF,FW",26,1991,16.1,1,17,8,47.1,1.06,0.5,0.06,0.13,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Eneko Bóveda,ESP,DF,28,1988,7.4,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Fabian Schär,SUI,DF,25,1991,24.7,2,18,6,33.3,0.73,0.24,0.11,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Federico Cartabia,ARG,MF,24,1993,14.7,2,32,9,28.1,2.18,0.61,0.06,0.22,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Federico Valverde,URU,MF,19,1998,13.7,0,18,5,27.8,1.31,0.36,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Fernando Navarro,ESP,DF,35,1982,11.6,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Florin Andone,ROU,FW,24,1993,18.2,7,57,22,38.6,3.14,1.21,0.12,0.32,0,1,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Francis Uzoho,NGA,GK,18,1998,2.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Gerard Valentín,ESP,"MF,DF",24,1993,1.8,0,2,0,0.0,1.14,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Guilherme,QAT,MF,26,1991,29.3,0,38,2,5.3,1.3,0.07,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Juanfran,ESP,DF,28,1988,34.0,0,24,7,29.2,0.71,0.21,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Lucas Pérez,ESP,"FW,MF",28,1988,31.1,8,54,26,48.1,1.74,0.84,0.09,0.19,3,4,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Luisinho,POR,DF,32,1985,29.1,1,16,4,25.0,0.55,0.14,0.06,0.25,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Maksym Koval,UKR,GK,24,1992,1.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Michael Krohn-Dehli,DEN,"MF,FW",34,1983,8.1,0,8,1,12.5,0.99,0.12,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Mujaid Sadick,ESP,DF,17,2000,1.2,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Pedro Mosquera,ESP,MF,29,1988,15.5,0,12,3,25.0,0.77,0.19,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Przemysław Tytoń,POL,GK,30,1987,1.1,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Raúl Albentosa,ESP,DF,28,1988,19.4,1,11,2,18.2,0.57,0.1,0.09,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Rubén,ESP,GK,33,1984,27.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Sidnei,BRA,DF,27,1989,19.8,1,9,2,22.2,0.46,0.1,0.11,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Steve Aldo One,CMR,DF,22,1995,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Sulley Muntari,GHA,MF,32,1984,4.5,0,4,1,25.0,0.89,0.22,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Dep La Coruña,Zakaria Bakkali,BEL,"MF,FW",21,1996,10.1,0,25,6,24.0,2.48,0.59,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Anaitz Arbilla,ESP,DF,30,1987,26.8,2,17,4,23.5,0.63,0.15,0.12,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Ander Capa,ESP,DF,25,1992,25.0,0,6,1,16.7,0.24,0.04,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Asier Riesgo,ESP,GK,33,1983,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Bebé,CPV,MF,27,1990,4.1,0,9,1,11.1,2.22,0.25,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Charles,BRA,FW,33,1984,17.6,8,45,16,35.6,2.56,0.91,0.16,0.44,1,1,2017-2018,shooting
ESP-La Liga,2017,Eibar,Cristian Rivera,ESP,MF,20,1997,2.7,0,1,0,0.0,0.37,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Dani García,ESP,MF,27,1990,30.8,0,20,1,5.0,0.65,0.03,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,David Juncà,ESP,"DF,MF",23,1993,10.0,0,3,0,0.0,0.3,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,David Lombán,ESP,DF,30,1987,11.0,1,5,1,20.0,0.45,0.09,0.2,1.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Fabián Orellana,CHI,MF,31,1986,13.1,3,28,6,21.4,2.14,0.46,0.11,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Gonzalo Escalante,ARG,MF,24,1993,17.4,1,24,6,25.0,1.38,0.35,0.04,0.17,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Imanol Sarriegi,ESP,MF,22,1995,0.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Iván Alejo,ESP,MF,22,1995,12.2,1,13,3,23.1,1.06,0.25,0.08,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Iván Ramis,ESP,DF,32,1984,14.5,3,14,7,50.0,0.97,0.48,0.21,0.43,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Joan Jordán,ESP,MF,23,1994,27.0,6,40,17,42.5,1.48,0.63,0.13,0.29,1,2,2017-2018,shooting
ESP-La Liga,2017,Eibar,José Ángel,ESP,DF,27,1989,27.0,0,15,0,0.0,0.56,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Kiké,ESP,FW,27,1989,27.3,8,71,28,39.4,2.6,1.02,0.11,0.29,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Marko Dmitrović,SRB,GK,25,1992,36.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Papakouli Diop,SEN,MF,31,1986,10.4,0,14,1,7.1,1.34,0.1,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Paulo Oliveira,POR,DF,25,1992,24.6,0,14,4,28.6,0.57,0.16,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Pedro León,ESP,"MF,FW",30,1986,10.3,0,24,7,29.2,2.33,0.68,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Rubén Peña,ESP,"DF,MF",26,1991,19.2,1,13,2,15.4,0.68,0.1,0.08,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Sergi Enrich,ESP,FW,27,1990,14.8,3,32,11,34.4,2.17,0.74,0.09,0.27,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Takashi Inui,JPN,MF,29,1988,29.2,5,64,22,34.4,2.19,0.75,0.08,0.23,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Xesc Regis,ESP,MF,20,1996,0.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Yoel,ESP,GK,28,1988,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Eibar,Álex Gálvez,ESP,DF,28,1989,4.0,1,2,1,50.0,0.5,0.25,0.5,1.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Aarón Martín,ESP,DF,20,1997,31.3,0,5,2,40.0,0.16,0.06,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Carlos Sánchez,COL,MF,31,1986,12.5,0,4,0,0.0,0.32,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,David López,ESP,"DF,MF",27,1989,37.0,1,14,6,42.9,0.38,0.16,0.07,0.17,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Diego López,ESP,GK,35,1981,9.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Dídac Vilà,ESP,DF,28,1989,8.1,0,11,3,27.3,1.35,0.37,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Esteban Granero,ESP,MF,30,1987,13.7,1,13,2,15.4,0.95,0.15,0.08,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Gerard Moreno,ESP,FW,25,1992,37.9,16,105,48,45.7,2.77,1.27,0.14,0.31,1,2,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Hernán Pérez,PAR,MF,28,1989,1.6,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Javi Fuego,ESP,MF,33,1984,14.9,0,6,2,33.3,0.4,0.13,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Javi López,ESP,DF,31,1986,10.7,0,3,0,0.0,0.28,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,José Manuel Jurado,ESP,"MF,FW",31,1986,16.7,0,13,3,23.1,0.78,0.18,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Léo Baptistão,BRA,"FW,MF",24,1992,29.7,8,79,28,35.4,2.66,0.94,0.1,0.29,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Marc Navarro,ESP,DF,22,1995,12.3,1,20,5,25.0,1.62,0.41,0.05,0.2,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Marc Roca,ESP,MF,20,1996,2.9,0,4,0,0.0,1.36,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Mario Hermoso,ESP,DF,22,1995,21.4,1,10,4,40.0,0.47,0.19,0.1,0.25,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Naldo,BRA,DF,28,1988,10.2,0,1,0,0.0,0.1,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Pablo Piatti,ARG,MF,28,1989,19.3,2,30,6,20.0,1.55,0.31,0.03,0.17,1,1,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Papakouli Diop,SEN,MF,31,1986,2.9,0,1,0,0.0,0.34,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Pau López,ESP,GK,22,1994,28.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Sergi Darder,ESP,MF,23,1993,30.9,1,29,7,24.1,0.94,0.23,0.03,0.14,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Sergio García,ESP,FW,34,1983,18.2,2,38,17,44.7,2.08,0.93,0.05,0.12,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Sergio Sánchez,ESP,DF,31,1986,1.1,0,1,0,0.0,0.89,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Víctor Sánchez,ESP,"DF,MF",29,1987,27.3,0,13,1,7.7,0.48,0.04,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Óscar Duarte,CRC,DF,28,1989,11.0,0,4,0,0.0,0.36,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Espanyol,Óscar Melendo,ESP,MF,19,1997,7.6,1,8,3,37.5,1.05,0.39,0.13,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Alberto Redondo,ESP,DF,20,1997,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Amath,SEN,MF,21,1996,31.8,3,42,14,33.3,1.32,0.44,0.07,0.21,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Barri,ESP,MF,21,1995,1.3,0,1,1,100.0,0.8,0.8,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Bruno González,ESP,DF,27,1990,17.1,0,4,0,0.0,0.23,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Cala,ESP,DF,27,1989,20.0,2,16,5,31.3,0.8,0.25,0.13,0.4,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Carlos Calderón,ESP,MF,22,1995,0.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Damián Suárez,URU,DF,29,1988,32.0,1,10,5,50.0,0.31,0.16,0.1,0.2,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Daniel Pacheco,ESP,"FW,MF",26,1991,1.9,0,1,0,0.0,0.51,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,David Alba,ESP,DF,18,1999,0.7,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Djené,TOG,DF,25,1991,36.0,1,11,2,18.2,0.31,0.06,0.09,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Emiliano Martínez,ARG,GK,24,1992,5.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Fayçal Fajr,MAR,MF,28,1988,26.5,1,22,10,45.5,0.83,0.38,0.05,0.1,0,1,2017-2018,shooting
ESP-La Liga,2017,Getafe,Francisco Molinero,ESP,DF,32,1985,6.4,0,4,0,0.0,0.62,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Francisco Portillo,ESP,MF,27,1990,27.3,2,20,8,40.0,0.73,0.29,0.05,0.13,1,2,2017-2018,shooting
ESP-La Liga,2017,Getafe,Gaku Shibasaki,JPN,"MF,FW",25,1992,11.1,1,10,3,30.0,0.9,0.27,0.1,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Hugo Duro,ESP,FW,17,1999,0.2,0,1,1,100.0,4.74,4.74,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Jefferson Montero,ECU,"FW,MF",27,1989,0.6,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Jorge Molina,ESP,FW,35,1982,31.0,7,65,26,40.0,2.1,0.84,0.06,0.15,3,5,2017-2018,shooting
ESP-La Liga,2017,Getafe,Leandro Cabrera,URU,DF,26,1991,8.0,0,2,1,50.0,0.25,0.12,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Loïc Rémy,FRA,"FW,MF",30,1987,5.1,3,11,6,54.5,2.17,1.18,0.18,0.33,1,1,2017-2018,shooting
ESP-La Liga,2017,Getafe,Markel Bergara,ESP,MF,31,1986,16.3,4,17,9,52.9,1.05,0.55,0.24,0.44,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Mathieu Flamini,FRA,MF,33,1984,5.3,0,1,1,100.0,0.19,0.19,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Mathías Olivera,URU,MF,19,1997,1.1,1,1,1,100.0,0.87,0.87,1.0,1.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Mauro Arambarri,URU,MF,21,1995,23.6,1,21,3,14.3,0.89,0.13,0.05,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Mehdi Lacen,ALG,MF,33,1984,0.7,0,2,1,50.0,2.9,1.45,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Merveille Ndockyt,CGO,"FW,MF",19,1998,0.8,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Miguel Ángel Rubio,ESP,DF,19,1998,0.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Sergio Mora,ESP,MF,37,1979,9.0,0,6,0,0.0,0.66,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Vicente Guaita,ESP,GK,30,1987,33.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Vitorino Antunes,POR,DF,30,1987,31.1,0,30,3,10.0,0.96,0.1,0.0,0.0,0,1,2017-2018,shooting
ESP-La Liga,2017,Getafe,Álvaro Jiménez,ESP,MF,22,1995,5.9,1,9,4,44.4,1.53,0.68,0.11,0.25,0,0,2017-2018,shooting
ESP-La Liga,2017,Getafe,Ángel Rodríguez,ESP,FW,30,1987,25.5,13,68,31,45.6,2.67,1.22,0.19,0.42,0,1,2017-2018,shooting
ESP-La Liga,2017,Girona,Aday,ESP,"MF,DF",29,1987,20.4,2,33,14,42.4,1.62,0.69,0.03,0.07,1,2,2017-2018,shooting
ESP-La Liga,2017,Girona,Aleix García,ESP,MF,20,1997,9.5,1,12,3,25.0,1.27,0.32,0.08,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Anthony Lozano,HON,"MF,FW",24,1993,5.2,1,18,8,44.4,3.44,1.53,0.06,0.13,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Bernardo Espinosa,COL,DF,28,1989,31.9,0,26,5,19.2,0.82,0.16,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Borja García,ESP,MF,26,1990,31.1,2,51,11,21.6,1.64,0.35,0.04,0.18,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Carles Planas,ESP,MF,26,1991,2.1,0,1,0,0.0,0.47,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Cristhian Stuani,URU,FW,30,1986,30.1,21,74,39,52.7,2.46,1.3,0.22,0.41,5,5,2017-2018,shooting
ESP-La Liga,2017,Girona,David Timor,ESP,"MF,DF",27,1989,10.3,2,12,5,41.7,1.17,0.49,0.17,0.4,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Douglas Luiz,BRA,MF,19,1998,3.4,0,10,5,50.0,2.91,1.46,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Eloi Amagat,ESP,MF,32,1985,0.2,0,2,0,0.0,12.0,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Gorka Iraizoz,ESP,GK,36,1981,8.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Johan Mojica,COL,MF,24,1992,23.7,0,23,2,8.7,0.97,0.08,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Jonás Ramalho,ESP,DF,24,1993,25.5,0,9,1,11.1,0.35,0.04,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Juanpe,ESP,DF,26,1991,34.1,5,22,10,45.5,0.65,0.29,0.23,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Kévin Soni,CMR,MF,19,1998,0.2,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Marc Muniesa,ESP,DF,25,1992,12.5,0,2,1,50.0,0.16,0.08,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Marlos Moreno,COL,"FW,MF",20,1996,0.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Michael Olunga,KEN,FW,23,1994,4.8,3,18,6,33.3,3.74,1.25,0.17,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Olarenwaju Kayode,NGA,FW,24,1993,4.3,0,7,3,42.9,1.64,0.7,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Pablo Maffeo,ESP,"MF,DF",20,1997,29.4,0,25,7,28.0,0.85,0.24,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Pedro Alcalá,ESP,DF,28,1989,7.7,1,8,3,37.5,1.04,0.39,0.13,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Pere Pons,ESP,MF,24,1993,28.4,0,14,4,28.6,0.49,0.14,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Portu,ESP,"MF,FW",25,1992,33.3,11,51,26,51.0,1.53,0.78,0.22,0.42,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Yassine Bounou,MAR,GK,26,1991,29.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Girona,Álex Granell,ESP,MF,28,1988,31.6,1,44,8,18.2,1.39,0.25,0.02,0.13,0,1,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Alberto Aquilani,ITA,MF,33,1984,14.4,0,12,4,33.3,0.83,0.28,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Alen Halilović,CRO,MF,21,1996,14.5,2,38,15,39.5,2.62,1.04,0.05,0.13,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Aythami Artiles,ESP,DF,31,1986,2.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Benito Ramírez,ESP,MF,22,1995,1.8,0,1,1,100.0,0.54,0.54,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Borja Herrera,ESP,DF,24,1993,2.7,0,1,0,0.0,0.37,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Dani Castellano,ESP,DF,29,1987,22.5,0,4,0,0.0,0.18,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,David García,ESP,DF,35,1982,9.6,1,5,3,60.0,0.52,0.31,0.2,0.33,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,David Simón,ESP,DF,28,1988,8.0,0,3,1,33.3,0.37,0.12,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Erik Expósito,ESP,FW,21,1996,5.2,1,9,2,22.2,1.73,0.39,0.11,0.5,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Fabio González,ESP,MF,20,1997,0.7,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Gabriel Peñalba,ARG,MF,32,1984,6.3,0,6,0,0.0,0.95,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Hernán,ESP,MF,26,1990,3.9,0,6,2,33.3,1.54,0.51,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Hernán Toledo,ARG,"MF,FW",21,1996,6.9,0,3,1,33.3,0.43,0.14,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Imoh Ezekiel,NGA,MF,23,1993,5.2,0,7,3,42.9,1.34,0.58,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Jairo Samperio,ESP,"MF,FW",24,1993,6.2,0,9,1,11.1,1.46,0.16,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Javi Castellano,ESP,MF,29,1987,17.4,0,4,2,50.0,0.23,0.11,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Jonathan Calleri,ARG,FW,23,1993,34.5,9,99,29,29.3,2.87,0.84,0.04,0.14,5,5,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Jonathan Viera,ESP,MF,27,1989,22.1,4,39,17,43.6,1.76,0.77,0.08,0.18,1,3,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Leandro Chichizola,ARG,GK,27,1990,27.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Loïc Rémy,FRA,"MF,FW",30,1987,8.5,5,32,16,50.0,3.76,1.88,0.16,0.31,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Matías Aguirregaray,URU,DF,28,1989,12.8,0,9,0,0.0,0.7,0.0,0.0,,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Mauricio Lemos,URU,"DF,MF",21,1995,14.0,0,16,2,12.5,1.14,0.14,0.0,0.0,0,0,2017-2018,shooting
ESP-La Liga,2017,Las Palmas,Michel,BRA,DF,27,1990,23.7,0,6,3,50.0,0.25,0.13,0.0,0.0,0,0,2017-2018,shooting
