age,age_peak_distance,is_peak_age,height_m,preferred_foot,pos_category,is_goalkeeper,is_defender,is_midfielder,is_forward,league,league_rank,club_total_mv_mio,club_total_mv_rank_league_season,club_total_mv_pct_league_season,club_mv_relative_to_league_avg,prev_season_mv,two_seasons_ago_mv,has_prev_mv,mv_history_count,prev_growth_rate_clipped,prev_season_mv_log,prev_mv_category,two_seasons_ago_mv_category,prev_mv_to_club_total_ratio,minutes,goals,assists,yellow_cards,shots_total,shots_on_target,starts_rate,goals_per_90,assists_per_90,goal_assist_per_90,shots_per_90,has_performance_stats,season,market_value_category,_source_row_id,_oversampling_status,_is_oversampled_duplicate
28.0,1.0,1,1.86,right,Defender,0,1,0,0,Serie A,4,646.8,2.0,0.1305220883534136,1.6568078016659924,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.0927643784786642,3132.0,2.0,2.0,10.0,19.0,7.0,1.0,0.0574712643678161,0.0574712643678161,0.1149425287356322,0.5459770114942529,1,2018,Tinggi,1330,Original,False
29.0,2.0,1,1.86,right,Defender,0,1,0,0,Serie A,4,548.28,3.0,0.2234042553191489,1.6111055745569816,75.0,60.0,1,2,0.25,4.330733340286331,Tinggi,Tinggi,0.1367914204421098,2105.0,0.0,0.0,7.0,14.0,4.0,0.96,0.0,0.0,0.0,0.5985748218527316,1,2019,Tinggi,1331,Original,False
30.0,3.0,0,1.86,right,Defender,0,1,0,0,Serie A,4,530.2,4.0,0.2598425196850393,1.531789708258751,56.0,75.0,1,3,-0.2533333333333333,4.04305126783455,Tinggi,Tinggi,0.1056205205582798,2209.0,0.0,0.0,10.0,12.0,3.0,0.9615384615384616,0.0,0.0,0.0,0.488909008601177,1,2020,Tinggi,1332,Original,False
27.0,0.0,1,1.75,right,Attack,0,0,0,1,Premier League,1,694.0,6.0,0.3469387755102041,1.496014704109707,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2202.0,14.0,4.0,1.0,68.0,35.0,0.8125,0.5722070844686649,0.1634877384196185,0.7356948228882835,2.779291553133515,1,2017,Tinggi,1346,Original,False
28.0,1.0,1,1.75,right,Attack,0,0,0,1,Premier League,1,659.05,5.0,0.335064935064935,1.205430450896979,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.0910401335255291,2502.0,13.0,8.0,2.0,83.0,32.0,0.7714285714285715,0.4676258992805755,0.2877697841726618,0.7553956834532374,2.985611510791367,1,2018,Tinggi,1347,Original,False
29.0,2.0,1,1.75,right,Attack,0,0,0,1,Premier League,1,607.65,6.0,0.3713450292397661,1.2677230155849986,70.0,60.0,1,2,0.1666666666666666,4.262679877041316,Tinggi,Tinggi,0.1151978935242327,1874.0,10.0,4.0,8.0,53.0,26.0,0.7333333333333333,0.4802561366061899,0.192102454642476,0.6723585912486659,2.5453575240128066,1,2019,Tinggi,1348,Original,False
28.0,1.0,1,1.83,right,Defender,0,1,0,0,Premier League,1,1010.0,1.0,0.032069970845481,2.177197191859948,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2784.0,0.0,6.0,4.0,13.0,1.0,1.0,0.0,0.1939655172413793,0.1939655172413793,0.4202586206896552,1,2017,Tinggi,1383,Original,False
29.0,2.0,1,1.83,right,Defender,0,1,0,0,Premier League,1,1200.0,1.0,0.0298701298701298,2.194850984107996,50.0,0.0,1,1,0.0,3.9318256327243257,Tinggi,No History,0.0416666666666666,2779.0,1.0,1.0,3.0,21.0,4.0,0.9090909090909092,0.0323857502698812,0.0323857502698812,0.0647715005397625,0.6801007556675063,1,2018,Tinggi,1384,Original,False
30.0,3.0,0,1.83,right,Defender,0,1,0,0,Premier League,1,1050.0,1.0,0.0307017543859649,2.190585314513698,50.0,50.0,1,2,0.0,3.9318256327243257,Tinggi,Tinggi,0.0476190476190476,2392.0,1.0,4.0,5.0,14.0,3.0,0.9655172413793104,0.0376254180602006,0.1505016722408026,0.1881270903010033,0.5267558528428093,1,2019,Tinggi,1385,Original,False
25.0,2.0,1,1.9,left,Attack,0,0,0,1,Premier League,1,849.5,4.0,0.2230320699708455,1.8312168460247784,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2867.0,16.0,7.0,4.0,86.0,43.0,0.9705882352941176,0.5022671782350889,0.2197418904778514,0.7220090687129403,2.699686083013604,1,2017,Tinggi,1404,Original,False
26.0,1.0,1,1.9,left,Attack,0,0,0,1,Premier League,1,797.6,4.0,0.2753246753246753,1.458844287437115,90.0,0.0,1,1,0.0,4.51085950651685,Tinggi,No History,0.1128385155466399,2136.0,12.0,0.0,4.0,55.0,32.0,0.6875,0.5056179775280899,0.0,0.5056179775280899,2.3174157303370784,1,2018,Tinggi,1405,Original,False
27.0,0.0,1,1.9,left,Attack,0,0,0,1,Serie A,4,606.05,2.0,0.1361702127659574,1.780861117422227,75.0,90.0,1,2,-0.1666666666666666,4.330733340286331,Tinggi,Tinggi,0.1237521656628991,2979.0,23.0,2.0,2.0,99.0,47.0,0.9166666666666666,0.6948640483383686,0.0604229607250755,0.755287009063444,2.9909365558912384,1,2019,Tinggi,1406,Original,False
28.0,1.0,1,1.9,left,Attack,0,0,0,1,Serie A,4,663.9,1.0,0.0354330708661417,1.9180595762221515,68.0,75.0,1,3,-0.0933333333333333,4.23410650459726,Tinggi,Tinggi,0.102425064015665,2884.0,24.0,11.0,4.0,97.0,48.0,0.8888888888888888,0.7489597780859917,0.3432732316227462,1.0922330097087378,3.027045769764217,1,2020,Tinggi,1407,Original,False
29.0,2.0,1,1.9,left,Attack,0,0,0,1,Premier League,1,914.5,3.0,0.170028818443804,1.729507937615271,100.0,68.0,1,4,0.4705882352941176,4.61512051684126,Tinggi,Tinggi,0.1093493712411153,1589.0,8.0,0.0,1.0,43.0,15.0,0.6153846153846154,0.4531151667715544,0.0,0.4531151667715544,2.435494021397105,1,2021,Tinggi,1408,Original,False
26.0,1.0,1,1.8,right,Midfield,0,0,1,0,Serie A,4,504.25,2.0,0.1467661691542288,1.4804488164501568,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2650.0,2.0,3.0,5.0,17.0,6.0,1.0,0.0679245283018867,0.1018867924528302,0.169811320754717,0.5773584905660377,1,2017,Tinggi,1461,Original,False
27.0,0.0,1,1.8,right,Midfield,0,0,1,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,50.0,0.0,1,1,0.0,3.9318256327243257,Tinggi,No History,0.0427350427350427,3156.0,2.0,0.0,8.0,19.0,7.0,1.0,0.0570342205323193,0.0,0.0570342205323193,0.5418250950570341,1,2018,Tinggi,1462,Original,False
28.0,1.0,1,1.8,right,Midfield,0,0,1,0,Premier League,1,705.85,4.0,0.2280701754385964,1.4725948992852322,65.0,50.0,1,2,0.3,4.189654742026425,Tinggi,Tinggi,0.0920875540128922,2379.0,4.0,2.0,10.0,12.0,4.0,0.8709677419354839,0.1513240857503152,0.0756620428751576,0.2269861286254728,0.4539722572509457,1,2019,Tinggi,1463,Original,False
29.0,2.0,1,1.8,right,Midfield,0,0,1,0,Premier League,1,889.2,3.0,0.1624293785310734,1.7192166937976654,52.0,65.0,1,3,-0.2,3.970291913552122,Tinggi,Tinggi,0.0584795321637426,2010.0,7.0,1.0,2.0,14.0,9.0,0.8214285714285714,0.3134328358208955,0.044776119402985,0.3582089552238806,0.6268656716417911,1,2020,Tinggi,1464,Original,False
30.0,3.0,0,1.8,right,Midfield,0,0,1,0,Premier League,1,914.5,3.0,0.170028818443804,1.729507937615271,40.0,52.0,1,4,-0.2307692307692307,3.713572066704308,Tinggi,Tinggi,0.0437397484964461,2273.0,6.0,2.0,5.0,16.0,9.0,0.896551724137931,0.2375714914210294,0.0791904971403431,0.3167619885613726,0.6335239771227452,1,2021,Tinggi,1465,Original,False
26.0,1.0,1,1.75,right,Midfield,0,0,1,0,Bundesliga,3,264.3,7.0,0.5068181818181818,0.768751353505311,22.0,0.0,1,1,0.0,3.1354942159291497,Menengah,No History,0.0832387438516836,2873.0,10.0,11.0,1.0,77.0,26.0,1.0,0.3132613992342499,0.3445875391576749,0.6578489383919248,2.4121127741037243,1,2018,Tinggi,1467,Original,False
25.0,2.0,1,1.65,right,Midfield,0,0,1,0,Ligue 1,5,900.1,1.0,0.0692771084337349,2.990396569791784,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1718.0,0.0,3.0,9.0,8.0,1.0,0.9090909090909092,0.0,0.1571594877764842,0.1571594877764842,0.4190919674039581,1,2017,Tinggi,1475,Original,False
26.0,1.0,1,1.65,right,Midfield,0,0,1,0,Ligue 1,5,1010.0,1.0,0.0625,3.2666829781199924,70.0,0.0,1,1,0.0,4.262679877041316,Tinggi,No History,0.0693069306930693,1879.0,0.0,2.0,7.0,3.0,0.0,0.8846153846153846,0.0,0.0957956359765832,0.0957956359765832,0.1436934539648749,1,2018,Tinggi,1476,Original,False
27.0,0.0,1,1.65,right,Midfield,0,0,1,0,Ligue 1,5,874.15,1.0,0.0755813953488372,2.864042291130208,75.0,70.0,1,2,0.0714285714285714,4.330733340286331,Tinggi,Tinggi,0.0857976319853572,1482.0,0.0,5.0,6.0,1.0,0.0,0.75,0.0,0.3036437246963563,0.3036437246963563,0.0607287449392712,1,2019,Tinggi,1477,Original,False
28.0,1.0,1,1.65,right,Midfield,0,0,1,0,Ligue 1,5,805.0,1.0,0.0538793103448275,2.820977584435985,60.0,75.0,1,3,-0.2,4.110873864173311,Tinggi,Tinggi,0.0745341614906832,1492.0,0.0,2.0,7.0,10.0,5.0,0.7619047619047619,0.0,0.1206434316353887,0.1206434316353887,0.6032171581769437,1,2020,Tinggi,1478,Original,False
29.0,2.0,1,1.65,right,Midfield,0,0,1,0,Ligue 1,5,875.15,1.0,0.0614035087719298,2.788221218541469,55.0,60.0,1,4,-0.0833333333333333,4.02535169073515,Tinggi,Tinggi,0.0628463691938524,1937.0,2.0,2.0,12.0,7.0,1.0,0.9583333333333334,0.0929272070211667,0.0929272070211667,0.1858544140423335,0.3252452245740836,1,2021,Tinggi,1479,Original,False
27.0,0.0,1,1.85,right,Defender,0,1,0,0,Serie A,4,469.1,4.0,0.3308457711442786,1.3772504507620598,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Tinggi,1495,Original,False
28.0,1.0,1,1.85,right,Defender,0,1,0,0,Serie A,4,459.05,5.0,0.3614457831325301,1.1758775840364468,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0871364775078967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,Tinggi,1496,Original,False
25.0,2.0,1,1.93,right,Goalkeeper,1,0,0,0,Serie A,4,469.1,4.0,0.3308457711442786,1.3772504507620598,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3330.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Tinggi,1499,Original,False
26.0,1.0,1,1.93,right,Goalkeeper,1,0,0,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.0512820512820512,3420.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Tinggi,1500,Original,False
27.0,0.0,1,1.93,right,Goalkeeper,1,0,0,0,Premier League,1,1000.0,2.0,0.0935672514619883,2.086271728108284,80.0,60.0,1,2,0.3333333333333333,4.394449154672439,Tinggi,Tinggi,0.08,2543.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0353912701533621,0.0353912701533621,0.0,1,2019,Tinggi,1501,Original,False
28.0,1.0,1,1.93,right,Goalkeeper,1,0,0,0,Premier League,1,969.65,2.0,0.0988700564971751,1.874762108795441,72.0,80.0,1,3,-0.1,4.290459441148391,Tinggi,Tinggi,0.0742535966585881,2970.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,1,2020,Tinggi,1502,Original,False
29.0,2.0,1,1.93,right,Goalkeeper,1,0,0,0,Premier League,1,918.9,2.0,0.0994236311239193,1.7378292442588,60.0,72.0,1,4,-0.1666666666666666,4.110873864173311,Tinggi,Tinggi,0.0652954619653934,3240.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0277777777777777,0.0277777777777777,0.0,1,2021,Tinggi,1503,Original,False
28.0,1.0,1,1.85,right,Attack,0,0,0,1,Serie A,4,408.78,5.0,0.4253731343283582,1.20015442179176,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2683.0,29.0,6.0,3.0,111.0,55.0,1.0,0.9727916511367872,0.2012672381662318,1.174058889303019,3.723443906075289,1,2017,Tinggi,1504,Original,False
29.0,2.0,1,1.85,right,Attack,0,0,0,1,Serie A,4,291.15,8.0,0.5562248995983936,0.7457940498686668,50.0,0.0,1,1,0.0,3.9318256327243257,Tinggi,No History,0.1717327837884252,2859.0,15.0,6.0,6.0,124.0,50.0,0.8611111111111112,0.472193074501574,0.1888772298006296,0.6610703043022036,3.903462749213012,1,2018,Tinggi,1505,Original,False
30.0,3.0,0,1.85,right,Attack,0,0,0,1,Serie A,4,303.88,6.0,0.4765957446808511,0.8929429524994084,40.0,50.0,1,2,-0.2,3.713572066704308,Tinggi,Tinggi,0.1316309069369488,3170.0,36.0,9.0,8.0,142.0,71.0,0.972972972972973,1.0220820189274449,0.2555205047318612,1.277602523659306,4.031545741324921,1,2019,Tinggi,1506,Original,False
31.0,4.0,0,1.85,right,Attack,0,0,0,1,Serie A,4,326.33,7.0,0.4921259842519685,0.942793163893018,40.0,40.0,1,3,0.0,3.713572066704308,Tinggi,Tinggi,0.1225753072043636,2849.0,20.0,6.0,4.0,119.0,50.0,0.9714285714285714,0.6318006318006318,0.1895401895401895,0.8213408213408213,3.7592137592137593,1,2020,Tinggi,1507,Original,False
27.0,0.0,1,1.78,right,Midfield,0,0,1,0,Bundesliga,3,574.95,3.0,0.2309417040358744,1.6643151991899996,32.0,25.0,1,3,0.28,3.49650756146648,Menengah,Menengah,0.0556570136533611,2026.0,8.0,3.0,8.0,60.0,26.0,0.8888888888888888,0.3553800592300098,0.1332675222112536,0.4886475814412635,2.6653504442250737,1,2020,Tinggi,1520,Original,False
27.0,0.0,1,1.87,right,Defender,0,1,0,0,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2299.0,0.0,0.0,6.0,3.0,1.0,0.9629629629629628,0.0,0.0,0.0,0.117442366246194,1,2017,Tinggi,1522,Original,False
26.0,1.0,1,1.99,left,Goalkeeper,1,0,0,0,Premier League,1,884.25,2.0,0.0947521865889212,1.9061253632694648,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3150.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Tinggi,1532,Original,False
27.0,0.0,1,1.99,left,Goalkeeper,1,0,0,0,La Liga,2,896.1,3.0,0.2266949152542373,1.990901221533368,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.066956812855708,2430.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.037037037037037,1,2018,Tinggi,1533,Original,False
28.0,1.0,1,1.99,left,Goalkeeper,1,0,0,0,La Liga,2,913.75,2.0,0.1571428571428571,2.137312386827284,55.0,60.0,1,2,-0.0833333333333333,4.02535169073515,Tinggi,Tinggi,0.0601915184678522,3060.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0294117647058823,1,2019,Tinggi,1534,Original,False
29.0,2.0,1,1.99,left,Goalkeeper,1,0,0,0,La Liga,2,787.3,2.0,0.171945701357466,1.910519461695904,48.0,55.0,1,3,-0.1272727272727272,3.8918202981106265,Tinggi,Tinggi,0.0609678648545662,3420.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2020,Tinggi,1535,Original,False
30.0,3.0,0,1.99,left,Goalkeeper,1,0,0,0,La Liga,2,770.75,1.0,0.0495689655172413,1.9386167924627105,60.0,48.0,1,4,0.25,4.110873864173311,Tinggi,Tinggi,0.0778462536490431,3240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2021,Tinggi,1536,Original,False
26.0,1.0,1,1.89,right,Defender,0,1,0,0,Serie A,4,408.78,5.0,0.4253731343283582,1.20015442179176,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3034.0,6.0,0.0,3.0,15.0,6.0,1.0,0.1779828609096902,0.0,0.1779828609096902,0.4449571522742255,1,2017,Tinggi,1575,Original,False
27.0,0.0,1,1.89,right,Defender,0,1,0,0,Serie A,4,617.93,3.0,0.2088353413654618,1.5828559753918778,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.064732251225867,2520.0,2.0,0.0,2.0,18.0,6.0,1.0,0.0714285714285714,0.0,0.0714285714285714,0.6428571428571429,1,2018,Tinggi,1576,Original,False
28.0,1.0,1,1.89,right,Defender,0,1,0,0,Serie A,4,606.05,2.0,0.1361702127659574,1.780861117422227,50.0,40.0,1,2,0.25,3.9318256327243257,Tinggi,Tinggi,0.082501443775266,2830.0,4.0,3.0,5.0,20.0,6.0,0.9411764705882352,0.127208480565371,0.0954063604240282,0.2226148409893993,0.6360424028268552,1,2019,Tinggi,1577,Original,False
29.0,2.0,1,1.89,right,Defender,0,1,0,0,Serie A,4,663.9,1.0,0.0354330708661417,1.9180595762221515,48.0,50.0,1,3,-0.04,3.8918202981106265,Tinggi,Tinggi,0.0723000451875282,2734.0,1.0,0.0,2.0,12.0,4.0,0.9375,0.0329188002926115,0.0,0.0329188002926115,0.3950256035113387,1,2020,Tinggi,1578,Original,False
25.0,2.0,1,1.83,left,Midfield,0,0,1,0,Premier League,1,694.0,6.0,0.3469387755102041,1.496014704109707,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3260.0,1.0,7.0,10.0,66.0,17.0,0.9736842105263158,0.0276073619631901,0.1932515337423312,0.2208588957055214,1.8220858895705525,1,2017,Tinggi,1588,Original,False
26.0,1.0,1,1.83,left,Midfield,0,0,1,0,Premier League,1,659.05,5.0,0.335064935064935,1.205430450896979,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0606934223503527,2498.0,4.0,2.0,10.0,29.0,12.0,1.0,0.144115292233787,0.0720576461168935,0.2161729383506805,1.044835868694956,1,2018,Tinggi,1589,Original,False
25.0,2.0,1,1.77,left,Attack,0,0,0,1,Serie A,4,578.48,4.0,0.285140562248996,1.481802994909931,35.0,0.0,1,1,0.0,3.58351893845611,Menengah,No History,0.0605033881897386,3018.0,7.0,10.0,9.0,95.0,40.0,1.0,0.2087475149105367,0.2982107355864811,0.5069582504970179,2.8330019880715707,1,2018,Tinggi,1606,Original,False
27.0,0.0,1,1.88,left,Defender,0,1,0,0,Premier League,1,884.25,2.0,0.0947521865889212,1.9061253632694648,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2855.0,7.0,2.0,6.0,65.0,24.0,1.0,0.2206654991243432,0.063047285464098,0.2837127845884413,2.0490367775831877,1,2017,Tinggi,1621,Original,False
28.0,1.0,1,1.88,left,Defender,0,1,0,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0341880341880341,2759.0,2.0,4.0,6.0,45.0,7.0,1.0,0.0652410293584632,0.1304820587169264,0.1957230880753896,1.4679231605654224,1,2018,Tinggi,1622,Original,False
25.0,2.0,1,1.86,right,Defender,0,1,0,0,Serie A,4,871.05,1.0,0.0461847389558232,2.2312344397667943,30.0,0.0,1,1,0.0,3.4339872044851463,Menengah,No History,0.0344411916652316,1811.0,4.0,1.0,7.0,32.0,9.0,0.6896551724137931,0.1987852015461071,0.0496963003865267,0.2484815019326338,1.5902816123688568,1,2018,Tinggi,1706,Original,False
25.0,2.0,1,1.88,right,Goalkeeper,1,0,0,0,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3330.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Tinggi,1738,Original,False
26.0,1.0,1,1.88,right,Goalkeeper,1,0,0,0,La Liga,2,969.7,2.0,0.1377118644067796,2.154421286152111,70.0,0.0,1,1,0.0,4.262679877041316,Tinggi,No History,0.0721872744147674,3330.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Tinggi,1739,Original,False
27.0,0.0,1,1.88,right,Goalkeeper,1,0,0,0,La Liga,2,720.15,3.0,0.2666666666666666,1.6844711522557243,100.0,70.0,1,2,0.4285714285714285,4.61512051684126,Tinggi,Tinggi,0.1388599597306117,3395.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2019,Tinggi,1740,Original,False
28.0,1.0,1,1.88,right,Goalkeeper,1,0,0,0,La Liga,2,773.1,3.0,0.2737556561085973,1.876060708544524,80.0,100.0,1,3,-0.2,4.394449154672439,Tinggi,Tinggi,0.103479498124434,3420.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2020,Tinggi,1741,Original,False
29.0,2.0,1,1.88,right,Goalkeeper,1,0,0,0,La Liga,2,661.8,3.0,0.2586206896551724,1.6645820217344425,70.0,80.0,1,4,-0.125,4.262679877041316,Tinggi,Tinggi,0.1057721365971592,3420.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0263157894736842,1,2021,Tinggi,1742,Original,False
25.0,2.0,1,1.91,both,Midfield,0,0,1,0,Premier League,1,849.5,4.0,0.2230320699708455,1.8312168460247784,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2148.0,6.0,10.0,5.0,76.0,18.0,0.925925925925926,0.2513966480446927,0.4189944134078212,0.6703910614525139,3.184357541899441,1,2017,Tinggi,1750,Original,False
26.0,1.0,1,1.91,both,Midfield,0,0,1,0,Premier League,1,797.6,4.0,0.2753246753246753,1.458844287437115,90.0,0.0,1,1,0.0,4.51085950651685,Tinggi,No History,0.1128385155466399,3006.0,13.0,9.0,6.0,105.0,50.0,0.9714285714285714,0.3892215568862275,0.2694610778443114,0.6586826347305389,3.1437125748503,1,2018,Tinggi,1751,Original,False
27.0,0.0,1,1.91,both,Midfield,0,0,1,0,Premier League,1,670.45,5.0,0.2997076023391813,1.398740880110199,100.0,90.0,1,2,0.1111111111111111,4.61512051684126,Tinggi,Tinggi,0.1491535535834141,1204.0,1.0,3.0,1.0,22.0,8.0,0.8125,0.074750830564784,0.2242524916943521,0.2990033222591362,1.6445182724252492,1,2019,Tinggi,1752,Original,False
28.0,1.0,1,1.91,both,Midfield,0,0,1,0,Premier League,1,770.05,4.0,0.2217514124293785,1.4888470704665904,80.0,100.0,1,3,-0.2,4.394449154672439,Tinggi,Tinggi,0.1038893578339068,1897.0,3.0,3.0,3.0,31.0,11.0,0.8076923076923077,0.1423299947285187,0.1423299947285187,0.2846599894570374,1.47074327886136,1,2020,Tinggi,1753,Original,False
29.0,2.0,1,1.91,both,Midfield,0,0,1,0,Premier League,1,769.15,4.0,0.2363112391930835,1.4546211374705147,60.0,80.0,1,4,-0.25,4.110873864173311,Tinggi,Tinggi,0.0780081908600403,1349.0,1.0,9.0,7.0,32.0,8.0,0.8,0.0667160859896219,0.6004447739065975,0.6671608598962194,2.1349147516679023,1,2021,Tinggi,1754,Original,False
27.0,0.0,1,1.76,left,Attack,0,0,0,1,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2519.0,19.0,9.0,7.0,72.0,40.0,0.9375,0.6788408098451767,0.3215561730845573,1.000396982929734,2.572449384676459,1,2017,Tinggi,1814,Original,False
28.0,1.0,1,1.76,left,Attack,0,0,0,1,La Liga,2,969.7,2.0,0.1377118644067796,2.154421286152111,100.0,0.0,1,1,0.0,4.61512051684126,Tinggi,No History,0.103124677735382,3198.0,15.0,8.0,5.0,113.0,46.0,1.0,0.4221388367729831,0.225140712945591,0.6472795497185742,3.180112570356473,1,2018,Tinggi,1815,Original,False
29.0,2.0,1,1.76,left,Attack,0,0,0,1,La Liga,2,930.28,1.0,0.05,2.1759769819071795,130.0,100.0,1,2,0.3,4.875197323201151,Tinggi,Tinggi,0.1397428731134712,2549.0,9.0,4.0,2.0,55.0,23.0,0.8857142857142857,0.317771675166732,0.1412318556296586,0.4590035307963907,1.941938014907807,1,2019,Tinggi,1816,Original,False
30.0,3.0,0,1.76,left,Attack,0,0,0,1,La Liga,2,813.5,1.0,0.0588235294117647,1.974098287932958,96.0,130.0,1,3,-0.2615384615384615,4.574710978503383,Tinggi,Tinggi,0.1180086047940995,2604.0,13.0,7.0,4.0,71.0,34.0,0.8888888888888888,0.4493087557603686,0.2419354838709677,0.6912442396313364,2.453917050691244,1,2020,Tinggi,1817,Original,False
28.0,1.0,1,1.75,right,Midfield,0,0,1,0,Serie A,4,646.8,2.0,0.1305220883534136,1.6568078016659924,33.0,0.0,1,1,0.0,3.5263605246161616,Menengah,No History,0.0510204081632653,2616.0,1.0,3.0,10.0,24.0,2.0,0.8484848484848485,0.0344036697247706,0.1032110091743119,0.1376146788990825,0.8256880733944955,1,2018,Tinggi,1830,Original,False
24.0,3.0,1,1.82,left,Defender,0,1,0,0,La Liga,2,1090.0,1.0,0.0671641791044776,2.445980276081274,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2189.0,1.0,0.0,7.0,9.0,5.0,0.96,0.0411146642302421,0.0,0.0411146642302421,0.3700319780721791,1,2017,Tinggi,1838,Original,False
25.0,2.0,1,1.82,left,Defender,0,1,0,0,La Liga,2,1160.0,1.0,0.0508474576271186,2.577218409751932,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.0517241379310344,1189.0,0.0,1.0,4.0,2.0,0.0,0.9285714285714286,0.0,0.0756938603868797,0.0756938603868797,0.1513877207737594,1,2018,Tinggi,1839,Original,False
25.0,2.0,1,1.75,right,Attack,0,0,0,1,Bundesliga,3,643.25,2.0,0.1363636363636363,1.8709773293314087,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0233190827827438,1211.0,18.0,0.0,0.0,52.0,28.0,0.4230769230769231,1.3377374071015689,0.0,1.3377374071015689,3.864574731626755,1,2018,Tinggi,1868,Original,False
27.0,0.0,1,1.83,right,Midfield,0,0,1,0,Serie A,4,303.88,6.0,0.4765957446808511,0.8929429524994084,28.0,35.0,1,2,-0.2,3.367295829986474,Menengah,Menengah,0.0921416348558641,3113.0,6.0,15.0,5.0,98.0,28.0,1.0,0.1734661098618695,0.4336652746546739,0.6071313845165436,2.833279794410537,1,2019,Tinggi,1926,Original,False
28.0,1.0,1,1.83,right,Midfield,0,0,1,0,Serie A,4,326.33,7.0,0.4921259842519685,0.942793163893018,44.0,28.0,1,3,0.5714285714285714,3.80666248977032,Tinggi,Menengah,0.1348328379248,2618.0,9.0,2.0,5.0,69.0,29.0,0.9705882352941176,0.3093964858670741,0.0687547746371275,0.3781512605042016,2.372039724980901,1,2020,Tinggi,1927,Original,False
25.0,2.0,1,1.89,right,Attack,0,0,0,1,Premier League,1,884.25,2.0,0.0947521865889212,1.9061253632694648,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2061.0,11.0,6.0,7.0,79.0,34.0,0.7741935483870968,0.4803493449781659,0.2620087336244541,0.7423580786026202,3.4497816593886466,1,2017,Tinggi,1929,Original,False
